layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.3886481610825285e-05,1.3886481610825285e-05,3.511117938614916e-07,3.511117938614916e-07,0.024660894849400004,0.024660894849400004,1.8398807048797607
7,5,327680,4.07453604566399e-05,4.046761823701672e-05,4.046761823701672e-05,2.777422196231823e-07,2.777422196231823e-07,0.006816536079457389,0.006816536079457389,0.5910732746124268
14,5,327680,4.41105970821809e-05,4.401164878800046e-05,4.401164878800046e-05,9.894829418044266e-08,9.894829418044266e-08,0.002243186461432285,0.002243186461432285,0.5953495502471924
35,4,262144,1.3070159639028134e-05,1.301848942603101e-05,1.301848942603101e-05,5.16702129971236e-08,5.16702129971236e-08,0.00395329624305688,0.00395329624305688,0.6536660194396973
