gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9251085177529603e-05,1.9251085177529603e-05,1.0114126780536026e-07,1.0114126780536026e-07,0.005226337552997232,0.005226337552997232,1.8409075736999512
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.706931450637057e-06,9.706931450637057e-06,1.0197254596278071e-08,1.0197254596278071e-08,0.0010494102636292297,0.0010494102636292297,0.07335186004638672
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.572133260197006e-05,1.572133260197006e-05,1.4997895050328225e-06,1.4997895050328225e-06,0.08709011501770494,0.08709011501770494,0.07518887519836426
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.687565579952206e-06,9.687565579952206e-06,9.72330781223718e-07,9.72330781223718e-07,0.09121390567782757,0.09121390567782757,0.06385326385498047
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.70767954539042e-05,4.70767954539042e-05,1.1183401511516422e-06,1.1183401511516422e-06,0.023204419639278377,0.023204419639278377,0.056206703186035156
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.4870972235221416e-05,5.4870972235221416e-05,6.345762812998146e-07,6.345762812998146e-07,0.011432663909463627,0.011432663909463627,0.054483890533447266
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1998637091892306e-05,1.1998637091892306e-05,4.3275485950289294e-07,4.3275485950289294e-07,0.034811456447910005,0.034811456447910005,0.08450174331665039
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8411595344077796e-05,4.8411595344077796e-05,9.200666681863368e-07,9.200666681863368e-07,0.01865063187933143,0.01865063187933143,0.05171823501586914
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.807067696470767e-05,3.807067696470767e-05,1.9238723325543106e-07,1.9238723325543106e-07,0.005028014281869057,0.005028014281869057,0.059485673904418945
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.629030056297779e-05,5.629030056297779e-05,3.5766788641922176e-07,3.5766788641922176e-07,0.006313869609264495,0.006313869609264495,0.058988094329833984
