gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9298415281809866e-05,1.9298415281809866e-05,5.381116352509707e-08,5.381116352509707e-08,0.0027806187405412857,0.0027806187405412857,1.6989061832427979
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.708264769869857e-06,9.708264769869857e-06,8.863935363478959e-09,8.863935363478959e-09,0.0009121969701507736,0.0009121969701507736,0.07715296745300293
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5789104509167373e-05,1.5789104509167373e-05,1.432017597835511e-06,1.432017597835511e-06,0.08315472063537532,0.08315472063537532,0.07494187355041504
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.796691301744431e-06,9.796691301744431e-06,8.632050594314933e-07,8.632050594314933e-07,0.08097687164908521,0.08097687164908521,0.06453680992126465
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.7550340241286904e-05,4.7550340241286904e-05,6.447953637689352e-07,6.447953637689352e-07,0.013378847381047599,0.013378847381047599,0.051190853118896484
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.4732860007788986e-05,5.4732860007788986e-05,7.726885087322444e-07,7.726885087322444e-07,0.013920923752375018,0.013920923752375018,0.060860633850097656
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2060296285199001e-05,1.2060296285199001e-05,3.7109566619619727e-07,3.7109566619619727e-07,0.029851497535201478,0.029851497535201478,0.0765540599822998
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.867984898737632e-05,4.867984898737632e-05,6.518130248878151e-07,6.518130248878151e-07,0.01321287380761205,0.01321287380761205,0.06110191345214844
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.8156336813699454e-05,3.8156336813699454e-05,1.0672738426364958e-07,1.0672738426364958e-07,0.002789305731278341,0.002789305731278341,0.05776572227478027
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.643679833156057e-05,5.643679833156057e-05,2.1117011783644557e-07,2.1117011783644557e-07,0.003727761535262848,0.003727761535262848,0.05728483200073242
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.184162025921978e-05,4.184162025921978e-05,2.408341970294714e-09,2.408341970294714e-09,5.755521279388044e-05,5.755521279388044e-05,0.06693267822265625
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2225249267648906e-05,2.2225249267648906e-05,6.750742613803595e-07,6.750742613803595e-07,0.02947880891397064,0.02947880891397064,0.08554315567016602
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.359632970998064e-05,6.359632970998064e-05,0.0,0.0,0.0,0.0,0.07011723518371582
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,3.556433512130752e-05,3.556433512130752e-05,0.0,0.0,0.0,0.0,0.07196950912475586
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5972962501109578e-05,1.5972962501109578e-05,1.1528754839673638e-08,1.1528754839673638e-08,0.0007212462789757393,0.0007212462789757393,0.0823526382446289
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.08650875091552734
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.491238986607641e-06,8.491238986607641e-06,4.062967491336167e-07,4.062967491336167e-07,0.04566396373116313,0.04566396373116313,0.09057044982910156
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.785881618678104e-06,8.785881618678104e-06,2.3993834474822506e-07,2.3993834474822506e-07,0.02658355093725369,0.02658355093725369,0.08924698829650879
