gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9332948795636185e-05,1.9332948795636185e-05,1.9277649698778987e-08,1.9277649698778987e-08,0.0009961463479787902,0.0009961463479787902,1.408503532409668
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.061066627502441406
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.654549669183325e-05,1.654549669183325e-05,6.756254151696339e-07,6.756254151696339e-07,0.03923236888813965,0.03923236888813965,0.07719063758850098
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0159936209674925e-05,1.0159936209674925e-05,4.999601515009999e-07,4.999601515009999e-07,0.04690103304586423,0.04690103304586423,0.08339262008666992
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.7580109821865335e-05,4.7580109821865335e-05,6.150257831905037e-07,6.150257831905037e-07,0.012761158890192756,0.012761158890192756,0.06338262557983398
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.513150244951248e-05,5.513150244951248e-05,3.7404606700874865e-07,3.7404606700874865e-07,0.006738895065552119,0.006738895065552119,0.061829328536987305
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.07564473152160645
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.90142592752818e-05,4.90142592752818e-05,3.174027369823307e-07,3.174027369823307e-07,0.006434057236981445,0.006434057236981445,0.0641934871673584
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.815661330008879e-05,3.815661330008879e-05,1.0645089787431061e-07,1.0645089787431061e-07,0.002782079796943639,0.002782079796943639,0.06267189979553223
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.632725515170023e-05,5.632725515170023e-05,3.2071329769678414e-07,3.2071329769678414e-07,0.005661514551634339,0.005661514551634339,0.06972312927246094
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1781895561143756e-05,4.1781895561143756e-05,6.213304004631937e-08,6.213304004631937e-08,0.0014848723252366828,0.0014848723252366828,0.06719970703125
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.284916990902275e-05,2.284916990902275e-05,5.1153620006516576e-08,5.1153620006516576e-08,0.002233750974813628,0.002233750974813628,0.0866706371307373
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.341549305943772e-05,6.341549305943772e-05,1.8083665054291487e-07,1.8083665054291487e-07,0.0028435076578725085,0.0028435076578725085,0.06708002090454102
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.5563880373956636e-05,3.5563880373956636e-05,4.547473508864641e-10,4.547473508864641e-10,1.2786611905870077e-05,1.2786611905870077e-05,0.0674288272857666
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5981815522536635e-05,1.5981815522536635e-05,2.675733412615955e-09,2.675733412615955e-09,0.00016739559425265265,0.00016739559425265265,0.09987068176269531
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.837180388974957e-05,1.837180388974957e-05,9.877112461254e-10,9.877112461254e-10,5.375945406531863e-05,5.375945406531863e-05,0.07819223403930664
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.77591173775727e-06,8.77591173775727e-06,1.2162399798398837e-07,1.2162399798398837e-07,0.013669402584743407,0.013669402584743407,0.07411766052246094
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,9.004988896776922e-06,9.004988896776922e-06,2.083106664940715e-08,2.083106664940715e-08,0.002307941742004278,0.002307941742004278,0.1588292121887207
