gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.899303970276378e-05,1.899303970276378e-05,3.5918674257118255e-07,3.5918674257118255e-07,0.018560486752560085,0.018560486752560085,1.6675260066986084
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.590675290382933e-06,9.590675290382933e-06,1.2645341485040262e-07,1.2645341485040262e-07,0.013013454764914131,0.013013454764914131,0.12862920761108398
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5387686289614066e-05,1.5387686289614066e-05,1.8334358173888177e-06,1.8334358173888177e-06,0.10646436428455844,0.10646436428455844,0.14044761657714844
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.503268302069046e-06,9.503268302069046e-06,1.156628059106879e-06,1.156628059106879e-06,0.10850274898726013,0.10850274898726013,0.11889767646789551
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.6203094825614244e-05,4.6203094825614244e-05,1.992040779441595e-06,1.992040779441595e-06,0.04133281822808323,0.04133281822808323,0.10843420028686523
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.3438780014403164e-05,5.3438780014403164e-05,2.066768502118066e-06,2.066768502118066e-06,0.03723534957055495,0.03723534957055495,0.11667990684509277
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1781139619415626e-05,1.1781139619415626e-05,6.502523319795728e-07,6.502523319795728e-07,0.052307282605355686,0.052307282605355686,0.14279460906982422
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.765181438415311e-05,4.765181438415311e-05,1.6798476281110197e-06,1.6798476281110197e-06,0.034052119056791556,0.034052119056791556,0.1139369010925293
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.7415440601762384e-05,3.7415440601762384e-05,8.476235962007195e-07,8.476235962007195e-07,0.02215252787427939,0.02215252787427939,0.10982728004455566
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.518058969755657e-05,5.518058969755657e-05,1.4673787518404424e-06,1.4673787518404424e-06,0.025903466479141882,0.025903466479141882,0.11011791229248047
