gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9257866370026022e-05,1.9257866370026022e-05,9.43600753089413e-08,9.43600753089413e-08,0.004875928647046588,0.004875928647046588,1.7255690097808838
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.704581316327676e-06,9.704581316327676e-06,1.2547388905659318e-08,1.2547388905659318e-08,0.001291265072870929,0.001291265072870929,0.0648200511932373
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.577282091602683e-05,1.577282091602683e-05,1.4483011909760535e-06,1.4483011909760535e-06,0.08410027999204006,0.08410027999204006,0.06504988670349121
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.758323358255439e-06,9.758323358255439e-06,9.01573002920486e-07,9.01573002920486e-07,0.08457615087179242,0.08457615087179242,0.07080078125
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.7244342567864805e-05,4.7244342567864805e-05,9.507930371910334e-07,9.507930371910334e-07,0.01972798759157951,0.01972798759157951,0.05469489097595215
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.473627970786765e-05,5.473627970786765e-05,7.692688086535782e-07,7.692688086535782e-07,0.013859313694100425,0.013859313694100425,0.05294036865234375
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2035641702823341e-05,1.2035641702823341e-05,3.957502485718578e-07,3.957502485718578e-07,0.0318347494889695,0.0318347494889695,0.08024954795837402
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.852863639825955e-05,4.852863639825955e-05,8.030256140045822e-07,8.030256140045822e-07,0.016278097701329125,0.016278097701329125,0.05453610420227051
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.8117806980153546e-05,3.8117806980153546e-05,1.4525721780955791e-07,1.4525721780955791e-07,0.0037962777120524116,0.0037962777120524116,0.06254267692565918
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.642792530125007e-05,5.642792530125007e-05,2.2004314814694226e-07,2.2004314814694226e-07,0.0038843961075762904,0.0038843961075762904,0.061052799224853516
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.174162313574925e-05,4.174162313574925e-05,1.0240546544082463e-07,1.0240546544082463e-07,0.002447313723466677,0.002447313723466677,0.061614274978637695
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2244912543101236e-05,2.2244912543101236e-05,6.554109859280288e-07,6.554109859280288e-07,0.028620162728146898,0.028620162728146898,0.07876014709472656
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.359632970998064e-05,6.359632970998064e-05,0.0,0.0,0.0,0.0,0.06255054473876953
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,3.556433512130752e-05,3.556433512130752e-05,0.0,0.0,0.0,0.0,0.09440422058105469
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5963800251483917e-05,1.5963800251483917e-05,2.0691004465334117e-08,2.0691004465334117e-08,0.001294442477650526,0.001294442477650526,0.06064867973327637
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.07520079612731934
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.477185474475846e-06,8.477185474475846e-06,4.2035026126541197e-07,4.2035026126541197e-07,0.047243447371261654,0.047243447371261654,0.06150960922241211
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.753616384638008e-06,8.753616384638008e-06,2.7220357878832147e-07,2.7220357878832147e-07,0.03015832133715518,0.03015832133715518,0.07192468643188477
