gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9332948795636185e-05,1.9332948795636185e-05,1.9277649698778987e-08,1.9277649698778987e-08,0.0009961463479787902,0.0009961463479787902,1.3883459568023682
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.029437541961669922
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.7001506421365775e-05,1.7001506421365775e-05,2.1961568563710898e-07,2.1961568563710898e-07,0.012752693133033611,0.012752693133033611,0.03558158874511719
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0438081517349929e-05,1.0438081517349929e-05,2.2181484382599592e-07,2.2181484382599592e-07,0.020808349003641428,0.020808349003641428,0.03612089157104492
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.763254401041195e-05,4.763254401041195e-05,5.625915946438909e-07,5.625915946438909e-07,0.011673202857113095,0.011673202857113095,0.03128647804260254
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.515089651453309e-05,5.515089651453309e-05,3.5465200198814273e-07,3.5465200198814273e-07,0.006389487383996945,0.006389487383996945,0.032253265380859375
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.039847373962402344
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.921031359117478e-05,4.921031359117478e-05,1.2134842108935118e-07,1.2134842108935118e-07,0.0024598486274227545,0.0024598486274227545,0.031382083892822266
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.815661330008879e-05,3.815661330008879e-05,1.0645089787431061e-07,1.0645089787431061e-07,0.002782079796943639,0.002782079796943639,0.03368735313415527
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.637645517708734e-05,5.637645517708734e-05,2.715132723096758e-07,2.715132723096758e-07,0.004792992224464599,0.004792992224464599,0.038956642150878906
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1807077650446445e-05,4.1807077650446445e-05,3.695095074363053e-08,3.695095074363053e-08,0.0008830638917635099,0.0008830638917635099,0.028065919876098633
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.280665466969367e-05,2.280665466969367e-05,9.366885933559388e-08,9.366885933559388e-08,0.004090285415263059,0.004090285415263059,0.029608964920043945
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.359632970998064e-05,6.359632970998064e-05,0.0,0.0,0.0,0.0,0.023525476455688477
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.556367664714344e-05,3.556367664714344e-05,6.584741640836e-10,6.584741640836e-10,1.851501403969987e-05,1.851501403969987e-05,0.02866053581237793
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.597970367583912e-05,1.597970367583912e-05,4.787580110132694e-09,4.787580110132694e-09,0.00029951407482867556,0.00029951407482867556,0.031906843185424805
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.032989501953125
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.785013051237911e-06,8.785013051237911e-06,1.1252268450334668e-07,1.1252268450334668e-07,0.01264649986752454,0.01264649986752454,0.03572392463684082
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,9.010811481857672e-06,9.010811481857672e-06,1.5008481568656862e-08,1.5008481568656862e-08,0.0016628385708415381,0.0016628385708415381,0.029534339904785156
