layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.3958049294160446e-05,1.3958049294160446e-05,2.7954411052633077e-07,2.7954411052633077e-07,0.01963422487077834,0.01963422487077834,1.7463607788085938
7,5,327680,4.07453604566399e-05,4.0389371133642274e-05,4.0389371133642274e-05,3.559893229976283e-07,3.559893229976283e-07,0.008736929039478309,0.008736929039478309,0.2900373935699463
14,5,327680,4.41105970821809e-05,4.401016667543445e-05,4.401016667543445e-05,1.0043040674645318e-07,1.0043040674645318e-07,0.00227678638217807,0.00227678638217807,0.3384537696838379
35,4,262144,1.3070159639028134e-05,1.3027286740907584e-05,1.3027286740907584e-05,4.287289812054951e-08,4.287289812054951e-08,0.0032802122777849585,0.0032802122777849585,0.33685731887817383
