gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.9352226445334964e-05,1.948936187545769e-05,1.9352226445334964e-05,-1.3713543012272567e-07,0.0,-0.007086286971170878,0.0,1.3137507438659668
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.789930118131451e-06,9.717128705233335e-06,-7.280141289811581e-08,0.0,-0.007492070456873469,0.0,0.030748844146728516
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.700420762063004e-05,1.700420762063004e-05,2.1691448637284338e-07,2.1691448637284338e-07,0.012595839285329508,0.012595839285329508,0.02975153923034668
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0493217814655509e-05,1.0493217814655509e-05,1.666785465204157e-07,1.666785465204157e-07,0.015636038182084998,0.015636038182084998,0.03455686569213867
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.8111141950357705e-05,4.8111141950357705e-05,8.399365469813347e-08,8.399365469813347e-08,0.0017427828274296263,0.0017427828274296263,0.029153108596801758
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,5.550554851652123e-05,5.556950782192871e-05,5.550554851652123e-05,-6.39593054074794e-08,0.0,-0.001152304717580476,0.0,0.031200170516967773
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2857326510129496e-05,1.2431391951395199e-05,-4.2593455873429775e-07,0.0,-0.03426282112249661,0.0,0.03700375556945801
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,4.933166201226413e-05,4.939333302900195e-05,4.933166201226413e-05,-6.167101673781872e-08,0.0,-0.0012501305292022585,0.0,0.030431032180786133
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.8263064197963104e-05,3.8406065868912265e-05,3.8263064197963104e-05,-1.4300167094916105e-07,0.0,-0.003737329300374579,0.0,0.03832292556762695
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,0,5.664796844939701e-05,5.7046014262596145e-05,5.664796844939701e-05,-3.980458131991327e-07,0.0,-0.007026656455556787,0.0,0.028285741806030273
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,4.1844028601190075e-05,4.217222158331424e-05,4.1844028601190075e-05,-3.281929821241647e-07,0.0,-0.007843245335006549,0.0,0.02769637107849121
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,2.2900323529029265e-05,2.348927955608815e-05,2.2900323529029265e-05,-5.889560270588845e-07,0.0,-0.02571824045683472,0.0,0.034594058990478516
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.44684987491928e-05,6.359632970998064e-05,-8.721690392121673e-07,0.0,-0.0137141411020028,0.0,0.028225421905517578
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,3.592002758523449e-05,3.556433512130752e-05,-3.5569246392697096e-07,0.0,-0.010001380954085834,0.0,0.02977442741394043
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.6086525647551753e-05,1.598449125594925e-05,-1.0203439160250127e-07,0.0,-0.006383336821215702,0.0,0.03497743606567383
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8520822777645662e-05,1.8372791600995697e-05,-1.4803117664996535e-07,0.0,-0.00805708679795524,0.0,0.03516030311584473
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.82805215951521e-06,8.82805215951521e-06,6.948357622604817e-08,6.948357622604817e-08,0.007809305665043161,0.007809305665043161,0.03188633918762207
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,9.02581996342633e-06,9.059722287929617e-06,9.02581996342633e-06,-3.390232450328767e-08,0.0,-0.0037561489859828613,0.0,0.1240088939666748
