layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4194179357218673e-05,1.4141695146463462e-05,4.34140474681044e-08,9.589825822331477e-08,0.0030492546200829996,0.006735566573473482,1.4088079929351807
7,5,327680,4.07453604566399e-05,4.0867475036066025e-05,4.072856172570028e-05,-1.2211457942612334e-07,1.679873093962534e-08,-0.0029970180176973602,0.0004122857363724169,0.16611099243164062
14,5,327680,4.41105970821809e-05,4.4619208347285165e-05,4.41105970821809e-05,-5.08611265104264e-07,0.0,-0.011530364555181338,0.0,0.148576021194458
35,4,262144,1.3070159639028134e-05,1.312378071816056e-05,1.3052788744971622e-05,-5.362107913242653e-08,1.7370894056512043e-08,-0.0041025573224302,0.0013290498766856456,0.22603297233581543
