layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4108239838606096e-05,1.4108239838606096e-05,1.2935356608068105e-07,1.2935356608068105e-07,0.009085353289980877,0.009085353289980877,1.5383753776550293
7,5,327680,4.07453604566399e-05,4.063741871505044e-05,4.063741871505044e-05,1.0794174158945951e-07,1.0794174158945951e-07,0.0026491787133489262,0.0026491787133489262,0.18604612350463867
14,5,327680,4.41105970821809e-05,4.4092758616898206e-05,4.4092758616898206e-05,1.783846528269486e-08,1.783846528269486e-08,0.0004044031698201828,0.0004044031698201828,0.23545527458190918
35,4,262144,1.3070159639028134e-05,1.3052968824922573e-05,1.3052968824922573e-05,1.7190814105561003e-08,1.7190814105561003e-08,0.0013152719308973393,0.0013152719308973393,0.18254399299621582
