gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9034174329135567e-05,1.9034174329135567e-05,3.1805211619939655e-07,3.1805211619939655e-07,0.016434910840766127,0.016434910840766127,1.535898208618164
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.606501407688484e-06,9.606501407688484e-06,1.106272975448519e-07,1.106272975448519e-07,0.011384772282091064,0.011384772282091064,0.06223917007446289
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.541303026897367e-05,1.541303026897367e-05,1.8080918380292132e-06,1.8080918380292132e-06,0.10499268437879328,0.10499268437879328,0.07719945907592773
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.497043720330112e-06,9.497043720330112e-06,1.1628526408458129e-06,1.1628526408458129e-06,0.10908667415201166,0.10908667415201166,0.09365272521972656
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.644782893592492e-05,4.644782893592492e-05,1.7473066691309214e-06,1.7473066691309214e-06,0.03625483458433558,0.03625483458433558,0.05059933662414551
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.3830211982131004e-05,5.3830211982131004e-05,1.675336534390226e-06,1.675336534390226e-06,0.03018322634703019,0.03018322634703019,0.05485081672668457
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1788686606450938e-05,1.1788686606450938e-05,6.42705344944261e-07,6.42705344944261e-07,0.05170019153584237,0.05170019153584237,0.07178306579589844
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.767174323205836e-05,4.767174323205836e-05,1.6599187802057713e-06,1.6599187802057713e-06,0.033648142237597954,0.033648142237597954,0.06272649765014648
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.746574657270685e-05,3.746574657270685e-05,7.973176252562553e-07,7.973176252562553e-07,0.020837788137697023,0.020837788137697023,0.060518741607666016
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.545889871427789e-05,5.545889871427789e-05,1.1890697351191193e-06,1.1890697351191193e-06,0.020990509768789006,0.020990509768789006,0.06110548973083496
