gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.8998396626557223e-05,1.8998396626557223e-05,3.5382981877774e-07,3.5382981877774e-07,0.018283674996115707,0.018283674996115707,1.8212244510650635
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.598789802112151e-06,9.598789802112151e-06,1.1833890312118456e-07,1.1833890312118456e-07,0.012178381774180989,0.012178381774180989,0.08093929290771484
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5421343050547875e-05,1.5421343050547875e-05,1.7997790564550087e-06,1.7997790564550087e-06,0.10450997590471398,0.10450997590471398,0.07684445381164551
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.513069926470052e-06,9.513069926470052e-06,1.146826434705872e-06,1.146826434705872e-06,0.10758326308712464,0.10758326308712464,0.07100081443786621
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.623647328116931e-05,4.623647328116931e-05,1.9586623238865286e-06,1.9586623238865286e-06,0.040640249255384564,0.040640249255384564,0.06418108940124512
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.354835593607277e-05,5.354835593607277e-05,1.9571925804484636e-06,1.9571925804484636e-06,0.0352612060011605,0.0352612060011605,0.06404590606689453
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.18093921628315e-05,1.18093921628315e-05,6.219997885636985e-07,6.219997885636985e-07,0.0500346052152181,0.0500346052152181,0.08526396751403809
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.766234633279964e-05,4.766234633279964e-05,1.6693156794644892e-06,1.6693156794644892e-06,0.03383862637852112,0.03383862637852112,0.06038832664489746
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.7397214327938855e-05,3.7397214327938855e-05,8.65849870024249e-07,8.65849870024249e-07,0.022628869071869617,0.022628869071869617,0.06077837944030762
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.52167693967931e-05,5.52167693967931e-05,1.4311990526039153e-06,1.4311990526039153e-06,0.025264790455502197,0.025264790455502197,0.0698385238647461
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.0909304516389966e-05,4.0909304516389966e-05,9.347240848001093e-07,9.347240848001093e-07,0.022338290935340892,0.022338290935340892,0.05749630928039551
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.1638899852405302e-05,2.1638899852405302e-05,1.2614236766239628e-06,1.2614236766239628e-06,0.05508322513544131,0.05508322513544131,0.12500643730163574
