layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4043848977962625e-05,1.4043848977962625e-05,1.937444267241517e-07,1.937444267241517e-07,0.01360794772102245,0.01360794772102245,1.4494199752807617
7,5,327680,4.07453604566399e-05,4.053369630128145e-05,4.053369630128145e-05,2.1166415535845134e-07,2.1166415535845134e-07,0.005194803849721701,0.005194803849721701,0.15422606468200684
14,5,327680,4.41105970821809e-05,4.402043268783018e-05,4.402043268783018e-05,9.016439435071972e-08,9.016439435071972e-08,0.0020440529105225577,0.0020440529105225577,0.16696906089782715
35,4,262144,1.3070159639028134e-05,1.3044341812928906e-05,1.3044341812928906e-05,2.5817826099228114e-08,2.5817826099228114e-08,0.001975325995417441,0.001975325995417441,0.13619375228881836
