gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9320097635500133e-05,1.9320097635500133e-05,3.212880983483046e-08,3.212880983483046e-08,0.0016602125820295687,0.0016602125820295687,1.3429925441741943
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.716332897369284e-06,9.716332897369284e-06,7.958078640513122e-10,7.958078640513122e-10,8.189742960003354e-05,8.189742960003354e-05,0.03446078300476074
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.6818728909129277e-05,1.6818728909129277e-05,4.023931978736073e-07,4.023931978736073e-07,0.023366258910037928,0.023366258910037928,0.03529477119445801
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0320236469851807e-05,1.0320236469851807e-05,3.396598913241178e-07,3.396598913241178e-07,0.03186333898715774,0.03186333898715774,0.03667187690734863
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.775488923769444e-05,4.775488923769444e-05,4.4024636736139655e-07,4.4024636736139655e-07,0.009134663941379453,0.009134663941379453,0.02919602394104004
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.525924279936589e-05,5.525924279936589e-05,2.4630571715533733e-07,2.4630571715533733e-07,0.004437497218535268,0.004437497218535268,0.03131532669067383
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.03592491149902344
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.9086796934716403e-05,4.9086796934716403e-05,2.44865077547729e-07,2.44865077547729e-07,0.004963649460803777,0.004963649460803777,0.03194880485534668
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.8136160583235323e-05,3.8136160583235323e-05,1.2690361472778022e-07,1.2690361472778022e-07,0.003316608781544888,0.003316608781544888,0.02584099769592285
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.6442317145410925e-05,5.6442317145410925e-05,2.0565130398608744e-07,2.0565130398608744e-07,0.003630338556091264,0.003630338556091264,0.02507948875427246
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1798433812800795e-05,4.1798433812800795e-05,4.559478838928044e-08,4.559478838928044e-08,0.0010896366796762894,0.0010896366796762894,0.06189322471618652
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,2.2900323529029265e-05,2.2900323529029265e-05,2.2900323529029265e-05,0.0,0.0,0.0,0.0,0.027981281280517578
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.341356493066996e-05,6.341356493066996e-05,1.8276477931067348e-07,1.8276477931067348e-07,0.0028738258975657656,0.0028738258975657656,0.023918867111206055
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.554752402123995e-05,3.554752402123995e-05,1.6811100067570806e-08,1.6811100067570806e-08,0.00047269546893620505,0.00047269546893620505,0.02809619903564453
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.598449125594925e-05,1.598449125594925e-05,0.0,0.0,0.0,0.0,0.0341341495513916
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.034062862396240234
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.796781912678853e-06,8.796781912678853e-06,1.0075382306240499e-07,1.0075382306240499e-07,0.011323789648596578,0.011323789648596578,0.034372806549072266
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,9.023302482091822e-06,9.023302482091822e-06,2.5174813345074654e-09,2.5174813345074654e-09,0.0002789199590406846,0.0002789199590406846,0.03362393379211426
