gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9337498088134453e-05,1.9337498088134453e-05,1.47283572005108e-08,1.47283572005108e-08,0.000761067841062867,0.000761067841062867,1.3119914531707764
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.030121564865112305
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.7011954696499743e-05,1.7011954696499743e-05,2.0916741050314158e-07,2.0916741050314158e-07,0.012145980337604405,0.012145980337604405,0.04742789268493652
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0527010999794584e-05,1.0527010999794584e-05,1.3288536138134077e-07,1.3288536138134077e-07,0.012465914946914344,0.012465914946914344,0.03169107437133789
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.763934703078121e-05,4.763934703078121e-05,5.557885742746294e-07,5.557885742746294e-07,0.011532047110088952,0.011532047110088952,0.02559185028076172
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.527495522983372e-05,5.527495522983372e-05,2.3059328668750823e-07,2.3059328668750823e-07,0.004154418663548062,0.004154418663548062,0.03234505653381348
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.242566759174224e-05,1.242566759174224e-05,5.72435965295881e-09,5.72435965295881e-09,0.00046047616190851055,0.00046047616190851055,0.03336906433105469
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8931105993688107e-05,4.8931105993688107e-05,4.0055601857602596e-07,4.0055601857602596e-07,0.008119653833605798,0.008119653833605798,0.02833390235900879
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.8107798900455236e-05,3.8107798900455236e-05,1.5526529750786722e-07,1.5526529750786722e-07,0.0040578375193519554,0.0040578375193519554,0.028738975524902344
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.6402750487904996e-05,5.6402750487904996e-05,2.452179614920169e-07,2.452179614920169e-07,0.004328804160224516,0.004328804160224516,0.028066396713256836
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.179559618933126e-05,4.179559618933126e-05,4.8432411858811975e-08,4.8432411858811975e-08,0.0011574509787385654,0.0011574509787385654,0.030274391174316406
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.286282688146457e-05,2.286282688146457e-05,3.7496647564694285e-08,3.7496647564694285e-08,0.0016373850577771183,0.0016373850577771183,0.037207841873168945
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.335859507089481e-05,6.335859507089481e-05,2.3773463908582926e-07,2.3773463908582926e-07,0.003738181749952778,0.003738181749952778,0.033187150955200195
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.5553573979996145e-05,3.5553573979996145e-05,1.0761141311377287e-08,1.0761141311377287e-08,0.0003025823841405095,0.0003025823841405095,0.02542567253112793
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.598449125594925e-05,1.598449125594925e-05,0.0,0.0,0.0,0.0,0.027906179428100586
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.0428466796875
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,8.897535735741258e-06,8.897535735741258e-06,8.897535735741258e-06,0.0,0.0,0.0,0.0,0.03446841239929199
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,9.02581996342633e-06,9.02581996342633e-06,9.02581996342633e-06,0.0,0.0,0.0,0.0,0.03271007537841797
