gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9329589122207835e-05,1.9329589122207835e-05,2.2637323127128184e-08,2.2637323127128184e-08,0.0011697529062649598,0.0011697529062649598,1.3677897453308105
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.11715579032897949
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.6810869055916555e-05,1.6810869055916555e-05,4.102530510863289e-07,4.102530510863289e-07,0.023822666637936533,0.023822666637936533,0.09389424324035645
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0331928024243098e-05,1.0331928024243098e-05,3.279683369328268e-07,3.279683369328268e-07,0.030766559619407746,0.030766559619407746,0.0816648006439209
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.7705212637083605e-05,4.7705212637083605e-05,4.899229679722339e-07,4.899229679722339e-07,0.010165402832082482,0.010165402832082482,0.078216552734375
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.5205739045049995e-05,5.5205739045049995e-05,2.9980947147123516e-07,2.9980947147123516e-07,0.0054014324600719305,0.0054014324600719305,0.07703042030334473
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.08339858055114746
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.879488187725656e-05,4.879488187725656e-05,5.367801350075752e-07,5.367801350075752e-07,0.01088104704183955,0.01088104704183955,0.07706689834594727
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.811676288023591e-05,3.811676288023591e-05,1.4630131772719324e-07,1.4630131772719324e-07,0.003823565121974247,0.003823565121974247,0.08088397979736328
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.6385237257927656e-05,5.6385237257927656e-05,2.627311914693564e-07,2.627311914693564e-07,0.004637963172572574,0.004637963172572574,0.0796349048614502
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.178498056717217e-05,4.178498056717217e-05,5.904803401790559e-08,5.904803401790559e-08,0.001411146010358721,0.001411146010358721,0.1115560531616211
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2887570594321005e-05,2.2887570594321005e-05,1.275293470826e-08,1.275293470826e-08,0.0005568888444782854,0.0005568888444782854,0.1151425838470459
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.340679829008877e-05,6.340679829008877e-05,1.8953141989186406e-07,1.8953141989186406e-07,0.0029802257576213476,0.0029802257576213476,0.078948974609375
