gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9265638911747374e-05,1.9265638911747374e-05,8.658753358758986e-08,8.658753358758986e-08,0.004474293117237816,0.004474293117237816,1.5016460418701172
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.663886885391548e-06,9.663886885391548e-06,5.324181984178722e-08,5.324181984178722e-08,0.005479172032898244,0.005479172032898244,0.08041787147521973
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.567171057104133e-05,1.567171057104133e-05,1.5494115359615535e-06,1.5494115359615535e-06,0.08997157829404699,0.08997157829404699,0.07606697082519531
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.68339190876577e-06,9.68339190876577e-06,9.76504452410154e-07,9.76504452410154e-07,0.09160543586208308,0.09160543586208308,0.07698822021484375
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.723955498775467e-05,4.723955498775467e-05,9.55580617301166e-07,9.55580617301166e-07,0.01982732500499329,0.01982732500499329,0.06422090530395508
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.479499668581411e-05,5.479499668581411e-05,7.105518307071179e-07,7.105518307071179e-07,0.012801455885002597,0.012801455885002597,0.05914473533630371
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2006897122773807e-05,1.2006897122773807e-05,4.244948286213912e-07,4.244948286213912e-07,0.034147007051269856,0.034147007051269856,0.08013534545898438
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8510006308788434e-05,4.8510006308788434e-05,8.216557034756988e-07,8.216557034756988e-07,0.016655747444134977,0.016655747444134977,0.06096792221069336
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.803690924542025e-05,3.803690924542025e-05,2.2615495254285634e-07,2.2615495254285634e-07,0.005910529051536219,0.005910529051536219,0.06095480918884277
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.610454536508769e-05,5.610454536508769e-05,5.434230843093246e-07,5.434230843093246e-07,0.009592984517966576,0.009592984517966576,0.06459426879882812
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1473460441920906e-05,4.1473460441920906e-05,3.7056815926916897e-07,3.7056815926916897e-07,0.008855938867669872,0.008855938867669872,0.07136726379394531
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.200941162300296e-05,2.200941162300296e-05,8.909119060263038e-07,8.909119060263038e-07,0.038903900414199485,0.038903900414199485,0.07312250137329102
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.349146133288741e-05,6.349146133288741e-05,1.0486837709322572e-07,1.0486837709322572e-07,0.0016489690139581744,0.0016489690139581744,0.07828211784362793
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.546327570802532e-05,3.546327570802532e-05,1.010594132822007e-07,1.010594132822007e-07,0.002841594337065319,0.002841594337065319,0.06269264221191406
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.591243562870659e-05,1.591243562870659e-05,7.205562724266201e-08,7.205562724266201e-08,0.004507846142168817,0.004507846142168817,0.06866741180419922
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.8324442862649448e-05,1.8324442862649448e-05,4.8348738346248865e-08,4.8348738346248865e-08,0.0026315401271752655,0.0026315401271752655,0.08783435821533203
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.438470104010776e-06,8.438470104010776e-06,4.59065631730482e-07,4.59065631730482e-07,0.05159469378542901,0.05159469378542901,0.0817880630493164
