gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,1,2.0576000679284334e-05,2.0575871894834562e-05,2.0575871894834562e-05,1.287844497724019e-10,1.287844497724019e-10,6.258964109680483e-06,6.258964109680483e-06,1.529897928237915
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,3,1.8495927270123504e-05,1.849345708251349e-05,1.849345708251349e-05,2.470187610015273e-09,2.470187610015273e-09,0.00013355305597494269,0.00013355305597494269,0.8440296649932861
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,1,1.1016382833124801e-05,1.1016240913656809e-05,1.1016240913656809e-05,1.4191946799197623e-10,1.4191946799197623e-10,1.2882583161983372e-05,1.2882583161983372e-05,2.2013416290283203
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,9.536526713897107e-06,9.536526713897107e-06,9.536526713897107e-06,0.0,0.0,0.0,0.0,2.1995646953582764
blk.1.attn_k.weight,model.layers.1.self_attn.k_proj.weight,1,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,2,1.8769551388686523e-05,1.8766007997328416e-05,1.8766007997328416e-05,3.5433913581073284e-09,3.5433913581073284e-09,0.00018878401964594275,0.00018878401964594275,0.21701407432556152
blk.1.attn_q.weight,model.layers.1.self_attn.q_proj.weight,1,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,4,1.7223702343471814e-05,1.721516919133137e-05,1.721516919133137e-05,8.533152140444822e-09,8.533152140444822e-09,0.0004954307715192887,0.0004954307715192887,0.8558893203735352
blk.1.ffn_gate.weight,model.layers.1.mlp.gate_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,1.0586459872061631e-05,1.0586459872061631e-05,1.0586459872061631e-05,0.0,0.0,0.0,0.0,2.284766912460327
blk.1.ffn_up.weight,model.layers.1.mlp.up_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,4.813292630582342e-06,4.813292630582342e-06,4.813292630582342e-06,0.0,0.0,0.0,0.0,2.1922059059143066
blk.6.attn_k.weight,model.layers.6.self_attn.k_proj.weight,6,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8646409444045275e-05,1.8635730157257058e-05,1.8635730157257058e-05,1.0679286788217723e-08,1.0679286788217723e-08,0.000572726176600619,0.000572726176600619,0.2068319320678711
blk.6.attn_q.weight,model.layers.6.self_attn.q_proj.weight,6,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,5,1.9594475816120394e-05,1.959312085091369e-05,1.959312085091369e-05,1.3549652067019861e-09,1.3549652067019861e-09,6.915036765552335e-05,6.915036765552335e-05,0.837193489074707
blk.6.ffn_gate.weight,model.layers.6.mlp.gate_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,6,1.4799646420502348e-05,1.479844661509177e-05,1.479844661509177e-05,1.1998054105781693e-09,1.1998054105781693e-09,8.106986994743648e-05,8.106986994743648e-05,2.179216146469116
blk.6.ffn_up.weight,model.layers.6.mlp.up_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,9.556780050364691e-06,9.556780050364691e-06,9.556780050364691e-06,0.0,0.0,0.0,0.0,2.2349939346313477
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.071697160019539e-05,5.058495880803093e-05,5.058495880803093e-05,1.3201279216446118e-07,1.3201279216446118e-07,0.0026029312870871923,0.0026029312870871923,0.18179011344909668
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,4.974377152393572e-05,4.967963614035398e-05,4.967963614035398e-05,6.4135383581744e-08,6.4135383581744e-08,0.0012893148552454113,0.0012893148552454113,0.7161762714385986
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,0,9.677101192401574e-06,9.677101192401574e-06,9.677101192401574e-06,0.0,0.0,0.0,0.0,2.2980592250823975
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,16,4.809013465235598e-05,4.802973210309191e-05,4.802973210309191e-05,6.040254926406688e-08,6.040254926406688e-08,0.0012560278672687749,0.0012560278672687749,1.9535953998565674
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,3,3.196653553076382e-05,3.1964165406718264e-05,3.1964165406718264e-05,2.370124045559163e-09,2.370124045559163e-09,7.414391350849431e-05,7.414391350849431e-05,1.9130041599273682
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.000024393666536e-05,4.997684009140357e-05,4.997684009140357e-05,2.3403845261786474e-08,2.3403845261786474e-08,0.0004680746216244827,0.0004680746216244827,0.1701064109802246
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,5.024407582823187e-05,5.020646240154747e-05,5.020646240154747e-05,3.7613426684400574e-08,3.7613426684400574e-08,0.000748614161259302,0.000748614161259302,0.6770341396331787
