gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.9352226445334964e-05,1.9352226445334964e-05,1.9352226445334964e-05,0.0,0.0,0.0,0.0,1.3056423664093018
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.02908039093017578
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.7199547073687427e-05,1.7199547073687427e-05,2.1575033315457404e-08,2.1575033315457404e-08,0.0012528238973861072,0.0012528238973861072,0.02947831153869629
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0614952770993114e-05,1.0614952770993114e-05,4.494359018281102e-08,4.494359018281102e-08,0.004216137630239884,0.004216137630239884,0.05992746353149414
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,0,4.819513560505584e-05,4.819513560505584e-05,4.819513560505584e-05,0.0,0.0,0.0,0.0,0.025148630142211914
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,5.550554851652123e-05,5.550554851652123e-05,5.550554851652123e-05,0.0,0.0,0.0,0.0,0.024899721145629883
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.030580520629882812
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.921696017845534e-05,4.921696017845534e-05,1.1470183380879462e-07,1.1470183380879462e-07,0.002325115942379543,0.002325115942379543,0.02759575843811035
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.8263064197963104e-05,3.8263064197963104e-05,3.8263064197963104e-05,0.0,0.0,0.0,0.0,0.026206254959106445
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,0,5.664796844939701e-05,5.664796844939701e-05,5.664796844939701e-05,0.0,0.0,0.0,0.0,0.05511641502380371
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,4.1844028601190075e-05,4.1844028601190075e-05,4.1844028601190075e-05,0.0,0.0,0.0,0.0,0.06652379035949707
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2900236217537895e-05,2.2900236217537895e-05,8.731149137020111e-11,8.731149137020111e-11,3.8126750156835976e-06,3.8126750156835976e-06,0.03045940399169922
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.359632970998064e-05,6.359632970998064e-05,0.0,0.0,0.0,0.0,0.025765180587768555
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,3.556433512130752e-05,3.556433512130752e-05,0.0,0.0,0.0,0.0,0.026252269744873047
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.598449125594925e-05,1.598449125594925e-05,0.0,0.0,0.0,0.0,0.03034210205078125
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.03547263145446777
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.8695996964816e-06,8.8695996964816e-06,2.7936039259657264e-08,2.7936039259657264e-08,0.0031397501610967004,0.0031397501610967004,0.05260777473449707
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,9.02581996342633e-06,9.02581996342633e-06,9.02581996342633e-06,0.0,0.0,0.0,0.0,0.03885817527770996
