layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4043848977962625e-05,1.4043848977962625e-05,1.937444267241517e-07,1.937444267241517e-07,0.01360794772102245,0.01360794772102245,1.6952028274536133
7,5,327680,4.07453604566399e-05,4.038604165543802e-05,4.038604165543802e-05,3.593188012018827e-07,3.593188012018827e-07,0.008818643329570245,0.008818643329570245,0.410916805267334
14,5,327680,4.41105970821809e-05,4.401664518809412e-05,4.401664518809412e-05,9.395189408678155e-08,9.395189408678155e-08,0.002129916625516156,0.002129916625516156,0.3886852264404297
35,4,262144,1.3070159639028134e-05,1.3040398016528343e-05,1.3040398016528343e-05,2.9761622499790974e-08,2.9761622499790974e-08,0.0022770664874605905,0.0022770664874605905,0.3590550422668457
