layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4064487913856283e-05,1.4064487913856283e-05,1.731054908304941e-07,1.731054908304941e-07,0.012158339257919155,0.012158339257919155,1.4330358505249023
7,5,327680,4.07453604566399e-05,4.06966486480087e-05,4.06966486480087e-05,4.871180863119933e-08,4.871180863119933e-08,0.0011955179211885266,0.0011955179211885266,0.22974395751953125
14,5,327680,4.41105970821809e-05,4.410724941408262e-05,4.410724941408262e-05,3.3476680982830838e-09,3.3476680982830838e-09,7.589260449243435e-05,7.589260449243435e-05,0.14894413948059082
35,4,262144,1.3070159639028134e-05,1.3062191328572226e-05,1.3062191328572226e-05,7.968310455908068e-09,7.968310455908068e-09,0.0006096567047363602,0.0006096567047363602,0.18184280395507812
