layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4237593404686777e-05,1.4237593404686777e-05,0.0,0.0,0.0,0.0,1.489607810974121
7,5,327680,4.07453604566399e-05,4.07453604566399e-05,4.07453604566399e-05,0.0,0.0,0.0,0.0,0.14366912841796875
14,5,327680,4.41105970821809e-05,4.411057961988263e-05,4.411057961988263e-05,1.7462298269974464e-11,1.7462298269974464e-11,3.958753547915271e-07,3.958753547915271e-07,0.1293659210205078
35,4,262144,1.3070159639028134e-05,1.3070159639028134e-05,1.3070159639028134e-05,0.0,0.0,0.0,0.0,0.12495565414428711
