gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9300303392810747e-05,1.9300303392810747e-05,5.192305252421647e-08,5.192305252421647e-08,0.002683053170697732,0.002683053170697732,1.332963466644287
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.711091479402967e-06,9.711091479402967e-06,6.037225830368698e-09,6.037225830368698e-09,0.0006212973002114545,0.0006212973002114545,0.028034448623657227
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.629001235414762e-05,1.629001235414762e-05,9.311097528552637e-07,9.311097528552637e-07,0.054067890992807746,0.054067890992807746,0.02953195571899414
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0101912266691215e-05,1.0101912266691215e-05,5.579840944847092e-07,5.579840944847092e-07,0.052344232587187775,0.052344232587187775,0.03219962120056152
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.747181083075702e-05,4.747181083075702e-05,7.233247742988169e-07,7.233247742988169e-07,0.015008252704717727,0.015008252704717727,0.02504134178161621
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.498312384588644e-05,5.498312384588644e-05,5.224246706347913e-07,5.224246706347913e-07,0.009412116168517667,0.009412116168517667,0.024988889694213867
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2374212019494735e-05,1.2374212019494735e-05,5.7179931900464e-08,5.7179931900464e-08,0.004599640339877352,0.004599640339877352,0.030331850051879883
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8508140025660396e-05,4.8508140025660396e-05,8.235219866037369e-07,8.235219866037369e-07,0.016693578789196372,0.016693578789196372,0.025957345962524414
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.791555354837328e-05,3.791555354837328e-05,3.475106495898217e-07,3.475106495898217e-07,0.00908214375597031,0.00908214375597031,0.02635669708251953
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.62081768293865e-05,5.62081768293865e-05,4.397916200105101e-07,4.397916200105101e-07,0.00776359032898719,0.00776359032898719,0.025433063507080078
