gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9043971406063065e-05,1.9043971406063065e-05,3.0825503927189857e-07,3.0825503927189857e-07,0.015928660205720483,0.015928660205720483,1.782700538635254
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.662765478424262e-06,9.662765478424262e-06,5.436322680907324e-08,5.436322680907324e-08,0.0055945772108374914,0.0055945772108374914,0.06609749794006348
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5602423445670865e-05,1.5602423445670865e-05,1.6186986613320187e-06,1.6186986613320187e-06,0.09399495870677224,0.09399495870677224,0.07396626472473145
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.78308617050061e-06,9.78308617050061e-06,8.768101906753145e-07,8.768101906753145e-07,0.08225316278577693,0.08225316278577693,0.06575751304626465
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.6225595724536106e-05,4.6225595724536106e-05,1.969539880519733e-06,1.969539880519733e-06,0.040865947481909796,0.040865947481909796,0.06084918975830078
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.3573963668895885e-05,5.3573963668895885e-05,1.931584847625345e-06,1.931584847625345e-06,0.03479985153286808,0.03479985153286808,0.059435129165649414
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.191402679978637e-05,1.191402679978637e-05,5.173651516088285e-07,5.173651516088285e-07,0.04161763651501339,0.04161763651501339,0.07816362380981445
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.765865742228925e-05,4.765865742228925e-05,1.6730045899748802e-06,1.6730045899748802e-06,0.03391340412489978,0.03391340412489978,0.06817770004272461
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.7427471397677436e-05,3.7427471397677436e-05,8.355928002856672e-07,8.355928002856672e-07,0.0218381046526365,0.0218381046526365,0.06122231483459473
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.5219574278453365e-05,5.5219574278453365e-05,1.4283941709436476e-06,1.4283941709436476e-06,0.025215276205705697,0.025215276205705697,0.06539440155029297
