layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4029923931957455e-05,1.4029923931957455e-05,2.0766947272932157e-07,2.0766947272932157e-07,0.014585995457698649,0.014585995457698649,1.5289349555969238
7,5,327680,4.07453604566399e-05,4.0573035948909816e-05,4.0573035948909816e-05,1.7232450773008574e-07,1.7232450773008574e-07,0.004229303797998517,0.004229303797998517,0.16936326026916504
14,5,327680,4.41105970821809e-05,4.4092090683989225e-05,4.4092090683989225e-05,1.8506398191675544e-08,1.8506398191675544e-08,0.0004195454021444535,0.0004195454021444535,0.17818069458007812
35,4,262144,1.3070159639028134e-05,1.3039074474363588e-05,1.3039074474363588e-05,3.108516466454603e-08,3.108516466454603e-08,0.002378330909725403,0.002378330909725403,0.15079379081726074
