gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.8939836081699468e-05,1.8939836081699468e-05,4.123903636354953e-07,4.123903636354953e-07,0.021309711562149784,0.021309711562149784,2.2225353717803955
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.564548236085102e-06,9.564548236085102e-06,1.5258046914823353e-07,1.5258046914823353e-07,0.01570221757648003,0.01570221757648003,1.1158268451690674
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5329274901887402e-05,1.5329274901887402e-05,1.8918472051154822e-06,1.8918472051154822e-06,0.10985620991248717,0.10985620991248717,0.9591505527496338
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.461601621296722e-06,9.461601621296722e-06,1.198294739879202e-06,1.198294739879202e-06,0.11241148124511548,0.11241148124511548,0.9599361419677734
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.6088571252767e-05,4.6088571252767e-05,2.106564352288842e-06,2.106564352288842e-06,0.04370906577691746,0.04370906577691746,0.7604794502258301
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.32780795765575e-05,5.32780795765575e-05,2.227468939963728e-06,2.227468939963728e-06,0.0401305635111546,0.0401305635111546,0.7618670463562012
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1720638212864287e-05,1.1720638212864287e-05,7.107537385309115e-07,7.107537385309115e-07,0.05717410739761465,0.05717410739761465,0.957444429397583
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.7635297960368916e-05,4.7635297960368916e-05,1.6963640518952161e-06,1.6963640518952161e-06,0.0343869227733193,0.0343869227733193,0.7625563144683838
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.739291423698887e-05,3.739291423698887e-05,8.701499609742314e-07,8.701499609742314e-07,0.022741251366390904,0.022741251366390904,0.7645156383514404
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.506258094101213e-05,5.506258094101213e-05,1.5853875083848834e-06,1.5853875083848834e-06,0.027986661336338866,0.027986661336338866,0.7612199783325195
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.074740718351677e-05,4.074740718351677e-05,1.0966214176733047e-06,1.0966214176733047e-06,0.026207357521070902,0.026207357521070902,0.762061595916748
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.1461324649862945e-05,2.1461324649862945e-05,1.43899887916632e-06,1.43899887916632e-06,0.06283749124077631,0.06283749124077631,0.9578971862792969
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.243473035283387e-05,6.243473035283387e-05,1.1615993571467698e-06,1.1615993571467698e-06,0.01826519490108989,0.01826519490108989,0.7604131698608398
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.478087091934867e-05,3.478087091934867e-05,7.8346420195885e-07,7.8346420195885e-07,0.022029491041699698,0.022029491041699698,0.7628276348114014
