layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.41300181439874e-05,1.41300181439874e-05,1.075752606993774e-07,1.075752606993774e-07,0.00755571940015968,0.00755571940015968,1.4621939659118652
7,5,327680,4.07453604566399e-05,4.0630530565977094e-05,4.0630530565977094e-05,1.1482989066280831e-07,1.1482989066280831e-07,0.0028182322938339727,0.0028182322938339727,0.15874385833740234
14,5,327680,4.41105970821809e-05,4.4071683805668724e-05,4.4071683805668724e-05,3.8913276512177154e-08,3.8913276512177154e-08,0.000882175238745447,0.000882175238745447,0.1318984031677246
35,4,262144,1.3070159639028134e-05,1.3055816907581175e-05,1.3055816907581175e-05,1.4342731446959078e-08,1.4342731446959078e-08,0.001097364672129251,0.001097364672129251,0.13478589057922363
