gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,2.0576000679284334e-05,2.031916010309942e-05,2.031916010309942e-05,2.5684057618491284e-07,2.5684057618491284e-07,0.012482531478699687,0.012482531478699687,2.1427268981933594
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.8495927270123504e-05,1.8276000173500506e-05,1.8276000173500506e-05,2.1992709662299807e-07,2.1992709662299807e-07,0.011890568848540327,0.011890568848540327,1.9904234409332275
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.1016382833124801e-05,1.0508445522741807e-05,1.0508445522741807e-05,5.079373103829943e-07,5.079373103829943e-07,0.046107449067192385,0.046107449067192385,5.202257871627808
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,9.536526713897107e-06,9.186345548522169e-06,9.186345548522169e-06,3.501811653749381e-07,3.501811653749381e-07,0.03671998997964704,0.03671998997964704,5.082318544387817
blk.1.attn_k.weight,model.layers.1.self_attn.k_proj.weight,1,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8769551388686523e-05,1.7982888675760477e-05,1.7982888675760477e-05,7.866627129260457e-07,7.866627129260457e-07,0.04191164171351544,0.04191164171351544,0.5983703136444092
blk.1.attn_q.weight,model.layers.1.self_attn.q_proj.weight,1,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.7223702343471814e-05,1.654902016525739e-05,1.654902016525739e-05,6.746821782144239e-07,6.746821782144239e-07,0.03917172770174725,0.03917172770174725,2.1137185096740723
blk.1.ffn_gate.weight,model.layers.1.mlp.gate_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.0586459872061631e-05,9.839742092241834e-06,9.839742092241834e-06,7.467177798197977e-07,7.467177798197977e-07,0.07053517312151113,0.07053517312151113,5.208977699279785
blk.1.ffn_up.weight,model.layers.1.mlp.up_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,21,4.813292630582342e-06,4.689196040736102e-06,4.689196040736102e-06,1.2409658984623972e-07,1.2409658984623972e-07,0.02578205801528958,0.02578205801528958,4.830987930297852
blk.6.attn_k.weight,model.layers.6.self_attn.k_proj.weight,6,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8646409444045275e-05,1.803533305064775e-05,1.803533305064775e-05,6.110763933975263e-07,6.110763933975263e-07,0.03277179959129737,0.03277179959129737,0.5768165588378906
blk.6.attn_q.weight,model.layers.6.self_attn.q_proj.weight,6,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.9594475816120394e-05,1.9044950568058995e-05,1.9044950568058995e-05,5.495252480613986e-07,5.495252480613986e-07,0.028044906800175975,0.028044906800175975,2.106250286102295
blk.6.ffn_gate.weight,model.layers.6.mlp.gate_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.4799646420502348e-05,1.42668091269259e-05,1.42668091269259e-05,5.328372935764481e-07,5.328372935764481e-07,0.03600337997523335,0.03600337997523335,5.210216283798218
blk.6.ffn_up.weight,model.layers.6.mlp.up_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,9.556780050364691e-06,9.384047370986081e-06,9.384047370986081e-06,1.7273267937860987e-07,1.7273267937860987e-07,0.018074359613625128,0.018074359613625128,5.019866943359375
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.071697160019539e-05,4.8865549615584314e-05,4.8865549615584314e-05,1.851421984611079e-06,1.851421984611079e-06,0.03650497902765051,0.03650497902765051,0.4774911403656006
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,4.974377152393572e-05,4.8198313379543833e-05,4.8198313379543833e-05,1.5454581443918896e-06,1.5454581443918896e-06,0.03106837493510611,0.03106837493510611,1.628343105316162
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,24,9.677101192401574e-06,9.452371877590562e-06,9.452371877590562e-06,2.24729314811012e-07,2.24729314811012e-07,0.02322279268790417,0.02322279268790417,5.218552112579346
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,24,4.809013465235598e-05,4.742149398417065e-05,4.742149398417065e-05,6.68640668185327e-07,6.68640668185327e-07,0.013903905094442684,0.013903905094442684,4.0839128494262695
