gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.9352226445334964e-05,2.2451084078056738e-05,1.9352226445334964e-05,-3.0988576327217743e-06,0.0,-0.1601292565212197,0.0,1.3196690082550049
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,1.1373364031896926e-05,9.717128705233335e-06,-1.656235326663591e-06,0.0,-0.1704449304835898,0.0,0.041081905364990234
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,1.7221122107002884e-05,1.8799422832671553e-05,1.7221122107002884e-05,-1.5783007256686687e-06,0.0,-0.09164912227333087,0.0,0.043205976486206055
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,1.0659896361175925e-05,1.1798831110354513e-05,1.0659896361175925e-05,-1.1389347491785884e-06,0.0,-0.10684294767880362,0.0,0.04508066177368164
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,0,4.819513560505584e-05,5.2983377827331424e-05,4.819513560505584e-05,-4.788242222275585e-06,0.0,-0.09935115156670046,0.0,0.033251047134399414
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,5.550554851652123e-05,6.16053439443931e-05,5.550554851652123e-05,-6.099795427871868e-06,0.0,-0.10989523733931326,0.0,0.03293418884277344
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.443003293388756e-05,1.2431391951395199e-05,-1.9986409824923612e-06,0.0,-0.16077370823048098,0.0,0.04641437530517578
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,4.933166201226413e-05,5.561147554544732e-05,4.933166201226413e-05,-6.279813533183187e-06,0.0,-0.12729783017693566,0.0,0.03232288360595703
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.8263064197963104e-05,4.3782085413113236e-05,3.8263064197963104e-05,-5.519021215150133e-06,0.0,-0.1442388718947379,0.0,0.03576183319091797
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,0,5.664796844939701e-05,6.400400161510333e-05,5.664796844939701e-05,-7.356033165706322e-06,0.0,-0.1298551981131924,0.0,0.029916763305664062
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,0,4.1844028601190075e-05,4.752328823087737e-05,4.1844028601190075e-05,-5.679259629687294e-06,0.0,-0.13572449449873888,0.0,0.033453941345214844
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,2.2900323529029265e-05,2.6072066248161718e-05,2.2900323529029265e-05,-3.171742719132453e-06,0.0,-0.13850209212598413,0.0,0.04011940956115723
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,7.415714935632423e-05,6.359632970998064e-05,-1.0560819646343589e-05,0.0,-0.16606020653242512,0.0,0.033509016036987305
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,4.0771483327262104e-05,3.556433512130752e-05,-5.2071482059545815e-06,0.0,-0.14641488975383216,0.0,0.0363309383392334
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.8690858269110322e-05,1.598449125594925e-05,-2.7063670131610706e-06,0.0,-0.16931205190242077,0.0,0.041929006576538086
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,2.1474719687830657e-05,1.8372791600995697e-05,-3.1019280868349597e-06,0.0,-0.1688327040441069,0.0,0.04202985763549805
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,8.897535735741258e-06,1.0126688721356913e-05,8.897535735741258e-06,-1.2291529856156558e-06,0.0,-0.13814532721438455,0.0,0.04469728469848633
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,9.02581996342633e-06,1.0472942449268885e-05,9.02581996342633e-06,-1.4471224858425558e-06,0.0,-0.16033141495248787,0.0,0.042978763580322266
