layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.356090479021077e-05,1.356090479021077e-05,6.766886144760065e-07,6.766886144760065e-07,0.04752830027111548,0.04752830027111548,2.0527596473693848
7,5,327680,4.07453604566399e-05,4.012573899672134e-05,4.012573899672134e-05,6.196214599185623e-07,6.196214599185623e-07,0.015207165993241034,0.015207165993241034,0.3297302722930908
14,5,327680,4.41105970821809e-05,4.3712196929845956e-05,4.3712196929845956e-05,3.9840015233494477e-07,3.9840015233494477e-07,0.009031846737252262,0.009031846737252262,0.353710412979126
35,4,262144,1.3070159639028134e-05,1.28340259379911e-05,1.28340259379911e-05,2.3613370103703346e-07,2.3613370103703346e-07,0.018066627153652103,0.018066627153652103,0.307924747467041
