gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,2.0576000679284334e-05,2.0561237033689394e-05,2.0561237033689394e-05,1.4763645594940267e-08,1.4763645594940267e-08,0.0007175177443400906,0.0007175177443400906,1.7598261833190918
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,9,1.8495927270123504e-05,1.8484406155039323e-05,1.8484406155039323e-05,1.1521115084180101e-08,1.1521115084180101e-08,0.0006229001074625857,0.0006229001074625857,1.7743330001831055
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,21,1.1016382833124801e-05,1.1008858028186584e-05,1.1008858028186584e-05,7.52480493821701e-09,7.52480493821701e-09,0.000683055867992434,0.000683055867992434,4.496348142623901
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,15,9.536526713897107e-06,9.533607906058406e-06,9.533607906058406e-06,2.9188078387004088e-09,2.9188078387004088e-09,0.00030606613144038854,0.00030606613144038854,4.451064825057983
blk.1.attn_k.weight,model.layers.1.self_attn.k_proj.weight,1,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8769551388686523e-05,1.8679873755900188e-05,1.8679873755900188e-05,8.967763278633492e-08,8.967763278633492e-08,0.0047778250491585395,0.0047778250491585395,0.4657466411590576
blk.1.attn_q.weight,model.layers.1.self_attn.q_proj.weight,1,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.7223702343471814e-05,1.7161445157398703e-05,1.7161445157398703e-05,6.225718607311137e-08,6.225718607311137e-08,0.0036146227350885626,0.0036146227350885626,1.8595690727233887
blk.1.ffn_gate.weight,model.layers.1.mlp.gate_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,23,1.0586459872061631e-05,1.0576650579184244e-05,1.0576650579184244e-05,9.809292877386935e-09,9.809292877386935e-09,0.0009265885854131756,0.0009265885854131756,4.44303035736084
blk.1.ffn_up.weight,model.layers.1.mlp.up_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,10,4.813292630582342e-06,4.811962350976572e-06,4.811962350976572e-06,1.3302796057697262e-09,1.3302796057697262e-09,0.0002763762164214771,0.0002763762164214771,4.400137662887573
blk.6.attn_k.weight,model.layers.6.self_attn.k_proj.weight,6,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8646409444045275e-05,1.8592268315842374e-05,1.8592268315842374e-05,5.414112820290097e-08,5.414112820290097e-08,0.002903568559157158,0.002903568559157158,0.46074700355529785
blk.6.attn_q.weight,model.layers.6.self_attn.q_proj.weight,6,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.9594475816120394e-05,1.9545490977179726e-05,1.9545490977179726e-05,4.8984838940667496e-08,4.8984838940667496e-08,0.002499931072428466,0.002499931072428466,1.7612309455871582
