gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,2.0576000679284334e-05,2.020158135564998e-05,2.020158135564998e-05,3.744193236343549e-07,3.744193236343549e-07,0.018196894988019498,0.018196894988019498,4.870993614196777
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.8495927270123504e-05,1.8157059821533038e-05,1.8157059821533038e-05,3.3886744859046574e-07,3.3886744859046574e-07,0.018321192749164772,0.018321192749164772,11.90067458152771
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.1016382833124801e-05,1.0194985933546713e-05,1.0194985933546713e-05,8.213968995780883e-07,8.213968995780883e-07,0.07456139751318888,0.07456139751318888,27.893064737319946
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,9.536526713897107e-06,8.855601950735467e-06,8.855601950735467e-06,6.8092476316164e-07,6.8092476316164e-07,0.0714017570117391,0.0714017570117391,27.890872478485107
blk.1.attn_k.weight,model.layers.1.self_attn.k_proj.weight,1,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8769551388686523e-05,1.7767973622540013e-05,1.7767973622540013e-05,1.0015777661465095e-06,1.0015777661465095e-06,0.05336183829892799,0.05336183829892799,3.348651885986328
blk.1.attn_q.weight,model.layers.1.self_attn.q_proj.weight,1,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.7223702343471814e-05,1.6310370756400517e-05,1.6310370756400517e-05,9.13331587071297e-07,9.13331587071297e-07,0.05302759934291776,0.05302759934291776,11.583828926086426
blk.1.ffn_gate.weight,model.layers.1.mlp.gate_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.0586459872061631e-05,9.69179294603045e-06,9.69179294603045e-06,8.946669260311807e-07,8.946669260311807e-07,0.08451049140537206,0.08451049140537206,27.854726791381836
blk.1.ffn_up.weight,model.layers.1.mlp.up_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,4.813292630582342e-06,4.521203569807815e-06,4.521203569807815e-06,2.9208906077452676e-07,2.9208906077452676e-07,0.06068383603329516,0.06068383603329516,27.887971878051758
blk.6.attn_k.weight,model.layers.6.self_attn.k_proj.weight,6,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8646409444045275e-05,1.786581015039701e-05,1.786581015039701e-05,7.805992936482653e-07,7.805992936482653e-07,0.041863249650862376,0.041863249650862376,3.4679055213928223
blk.6.attn_q.weight,model.layers.6.self_attn.q_proj.weight,6,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.9594475816120394e-05,1.885048368421849e-05,1.885048368421849e-05,7.439921319019049e-07,7.439921319019049e-07,0.037969483791437886,0.037969483791437886,11.539328336715698
blk.6.ffn_gate.weight,model.layers.6.mlp.gate_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.4799646420502348e-05,1.4037326783229794e-05,1.4037326783229794e-05,7.623196372725543e-07,7.623196372725543e-07,0.051509314183107266,0.051509314183107266,27.732030153274536
blk.6.ffn_up.weight,model.layers.6.mlp.up_proj.weight,6,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,9.556780050364691e-06,9.11643964125113e-06,9.11643964125113e-06,4.403404091135602e-07,4.403404091135602e-07,0.04607623140774875,0.04607623140774875,27.753161191940308
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.071697160019539e-05,4.862395871896297e-05,4.862395871896297e-05,2.0930128812324256e-06,2.0930128812324256e-06,0.041268490905406546,0.041268490905406546,2.6182708740234375
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,4.974377152393572e-05,4.795524255314376e-05,4.795524255314376e-05,1.7885289707919637e-06,1.7885289707919637e-06,0.03595483245437791,0.03595483245437791,9.020731925964355
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,24,9.677101192401574e-06,9.15509089712654e-06,9.15509089712654e-06,5.22010295275035e-07,5.22010295275035e-07,0.053942837312160756,0.053942837312160756,27.778363466262817
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,24,4.809013465235598e-05,4.739214882168821e-05,4.739214882168821e-05,6.979858306677673e-07,6.979858306677673e-07,0.014514116787434953,0.014514116787434953,21.74115562438965
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,24,3.196653553076382e-05,3.165897203296864e-05,3.165897203296864e-05,3.075634977951804e-07,3.075634977951804e-07,0.009621421048245553,0.009621421048245553,21.74238610267639
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.000024393666536e-05,4.872255958616733e-05,4.872255958616733e-05,1.2776843504980247e-06,1.2776843504980247e-06,0.025553562340944785,0.025553562340944785,2.6193158626556396
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,5.024407582823187e-05,4.907179863948841e-05,4.907179863948841e-05,1.1722771887434633e-06,1.1722771887434633e-06,0.023331649939210688,0.023331649939210688,9.01063084602356
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,24,1.0405812903818992e-05,9.887898130201441e-06,9.887898130201441e-06,5.179147736175512e-07,5.179147736175512e-07,0.04977167842672566,0.04977167842672566,28.30255627632141
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,24,3.7451252252427176e-05,3.702464765458564e-05,3.702464765458564e-05,4.266045978415373e-07,4.266045978415373e-07,0.011390930134088895,0.011390930134088895,21.7251877784729
