gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.917846020660363e-05,1.917846020660363e-05,1.7376623873133212e-07,1.7376623873133212e-07,0.008979134221180018,0.008979134221180018,1.52968168258667
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.675608453107998e-06,9.675608453107998e-06,4.152025212533772e-08,4.152025212533772e-08,0.00427289309268655,0.00427289309268655,0.07580685615539551
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5771125617902726e-05,1.5771125617902726e-05,1.4499964891001582e-06,1.4499964891001582e-06,0.08419872294561598,0.08419872294561598,0.08857846260070801
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.81458924798062e-06,9.81458924798062e-06,8.453071131953038e-07,8.453071131953038e-07,0.07929787350222,0.07929787350222,0.08166933059692383
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.700476711150259e-05,4.700476711150259e-05,1.190368493553251e-06,1.190368493553251e-06,0.024698934417530245,0.024698934417530245,0.0696566104888916
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.453011181089096e-05,5.453011181089096e-05,9.754367056302726e-07,9.754367056302726e-07,0.017573679239291436,0.017573679239291436,0.06460165977478027
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2027207048959099e-05,1.2027207048959099e-05,4.0418490243609995e-07,4.0418490243609995e-07,0.032513245822865196,0.032513245822865196,0.08854103088378906
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.849415927310474e-05,4.849415927310474e-05,8.375027391593903e-07,8.375027391593903e-07,0.016976982023252783,0.016976982023252783,0.0704033374786377
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.794436270254664e-05,3.794436270254664e-05,3.187014954164624e-07,3.187014954164624e-07,0.008329220413911027,0.008329220413911027,0.07178378105163574
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.600128133664839e-05,5.600128133664839e-05,6.466871127486229e-07,6.466871127486229e-07,0.011415892404443437,0.011415892404443437,0.05649375915527344
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1413331928197294e-05,4.1413331928197294e-05,4.306966729927808e-07,4.306966729927808e-07,0.01029290647651769,0.01029290647651769,0.06903696060180664
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2271980924415402e-05,2.2271980924415402e-05,6.283426046138629e-07,6.283426046138629e-07,0.02743815404255549,0.02743815404255549,0.08028292655944824
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.346509326249361e-05,6.346509326249361e-05,1.3123644748702645e-07,1.3123644748702645e-07,0.002063585242819926,0.002063585242819926,0.07022404670715332
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.541287514963187e-05,3.541287514963187e-05,1.5145997167564929e-07,1.5145997167564929e-07,0.004258760107816712,0.004258760107816712,0.07179045677185059
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.587141196068842e-05,1.587141196068842e-05,1.1307929526083171e-07,1.1307929526083171e-07,0.007074313060714075,0.007074313060714075,0.07172775268554688
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.8289583749719895e-05,1.8289583749719895e-05,8.320785127580166e-08,8.320785127580166e-08,0.00452886273805513,0.00452886273805513,0.07610201835632324
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.540471753804013e-06,8.540471753804013e-06,3.5706398193724453e-07,3.5706398193724453e-07,0.040130660054887364,0.040130660054887364,0.08216285705566406
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.789158528088592e-06,8.789158528088592e-06,2.366614353377372e-07,2.366614353377372e-07,0.026220491467447482,0.026220491467447482,0.08166265487670898
