gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,2.0576000679284334e-05,2.0431611483218147e-05,2.0431611483218147e-05,1.443891960661872e-07,1.443891960661872e-07,0.007017359608252563,0.007017359608252563,1.853325366973877
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.8495927270123504e-05,1.8399747750663666e-05,1.8399747750663666e-05,9.617951945983805e-08,9.617951945983805e-08,0.005200037719395499,0.005200037719395499,1.0354502201080322
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.1016382833124801e-05,1.0834320413490978e-05,1.0834320413490978e-05,1.8206241963382254e-07,1.8206241963382254e-07,0.01652651531738576,0.01652651531738576,2.833449125289917
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,9.536526713897107e-06,9.436248326796647e-06,9.436248326796647e-06,1.0027838710045998e-07,1.0027838710045998e-07,0.010515189660647547,0.010515189660647547,2.720651388168335
blk.1.attn_k.weight,model.layers.1.self_attn.k_proj.weight,1,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8769551388686523e-05,1.8251971778227016e-05,1.8251971778227016e-05,5.175796104595072e-07,5.175796104595072e-07,0.027575491802722674,0.027575491802722674,0.27764272689819336
blk.1.attn_q.weight,model.layers.1.self_attn.q_proj.weight,1,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.7223702343471814e-05,1.681419180386001e-05,1.681419180386001e-05,4.0951053961180286e-07,4.0951053961180286e-07,0.023775987963877983,0.023775987963877983,0.9547929763793945
blk.1.ffn_gate.weight,model.layers.1.mlp.gate_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,24,1.0586459872061631e-05,1.0186243006453304e-05,1.0186243006453304e-05,4.002168656083277e-07,4.002168656083277e-07,0.037804598557495746,0.037804598557495746,2.78432559967041
blk.1.ffn_up.weight,model.layers.1.mlp.up_proj.weight,1,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,18,4.813292630582342e-06,4.7774116620608334e-06,4.7774116620608334e-06,3.5880968521508384e-08,3.5880968521508384e-08,0.007454557882795355,0.007454557882795355,2.7774553298950195
blk.6.attn_k.weight,model.layers.6.self_attn.k_proj.weight,6,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.8646409444045275e-05,1.8253402595291844e-05,1.8253402595291844e-05,3.930068487534313e-07,3.930068487534313e-07,0.021076811057527105,0.021076811057527105,0.30824971199035645
blk.6.attn_q.weight,model.layers.6.self_attn.q_proj.weight,6,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.9594475816120394e-05,1.927045905176783e-05,1.927045905176783e-05,3.240167643525631e-07,3.240167643525631e-07,0.016536128212523767,0.016536128212523767,1.051445722579956
