layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4047378726900206e-05,1.4047378726900206e-05,1.9021467778657097e-07,1.9021467778657097e-07,0.013360030194706607,0.013360030194706607,1.6779842376708984
7,5,327680,4.07453604566399e-05,4.0459767478751016e-05,4.0459767478751016e-05,2.855929778888862e-07,2.855929778888862e-07,0.007009214661208028,0.007009214661208028,0.2491154670715332
14,5,327680,4.41105970821809e-05,4.400812795211095e-05,4.400812795211095e-05,1.0246913006994873e-07,1.0246913006994873e-07,0.0023230048298607726,0.0023230048298607726,0.28718996047973633
35,4,262144,1.3070159639028134e-05,1.3037960343353916e-05,1.3037960343353916e-05,3.2199295674217865e-08,3.2199295674217865e-08,0.0024635732510924504,0.0024635732510924504,0.35832738876342773
