layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.397793994328822e-05,1.397793994328822e-05,2.5965346139855683e-07,2.5965346139855683e-07,0.018237173517898275,0.018237173517898275,1.8731224536895752
7,5,327680,4.07453604566399e-05,4.054390155943111e-05,4.054390155943111e-05,2.014588972087936e-07,2.014588972087936e-07,0.004944339550589585,0.004944339550589585,0.5848588943481445
14,5,327680,4.41105970821809e-05,4.405601139296777e-05,4.405601139296777e-05,5.458568921312825e-08,5.458568921312825e-08,0.0012374733697535667,0.0012374733697535667,0.5344574451446533
35,4,262144,1.3070159639028134e-05,1.3046487538304063e-05,1.3046487538304063e-05,2.3672100724070333e-08,2.3672100724070333e-08,0.0018111562045029876,0.0018111562045029876,0.5487489700317383
