gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.933582461788319e-05,1.933582461788319e-05,1.6401827451772988e-08,1.6401827451772988e-08,0.0008475421418875968,0.0008475421418875968,1.4644665718078613
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.123748779296875
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.6675181541359052e-05,1.6675181541359052e-05,5.459405656438321e-07,5.459405656438321e-07,0.03170179981604265,0.03170179981604265,0.12888765335083008
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0183624908677302e-05,1.0183624908677302e-05,4.7627145249862224e-07,4.7627145249862224e-07,0.04467880703167393,0.04467880703167393,0.1560194492340088
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.767917562276125e-05,4.767917562276125e-05,5.159599822945893e-07,5.159599822945893e-07,0.01070564437296579,0.01070564437296579,0.1173563003540039
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.521127604879439e-05,5.521127604879439e-05,2.9427246772684157e-07,2.9427246772684157e-07,0.005301676599759236,0.005301676599759236,0.1159207820892334
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.12643885612487793
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.923174128634855e-05,4.923174128634855e-05,9.992072591558099e-08,9.992072591558099e-08,0.0020254887396808185,0.0020254887396808185,0.10723519325256348
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.816592288785614e-05,3.816592288785614e-05,9.714131010696292e-08,9.714131010696292e-08,0.002538774981647553,0.002538774981647553,0.11790776252746582
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.647388024954125e-05,5.647388024954125e-05,1.7408819985575974e-07,1.7408819985575974e-07,0.0030731587490427084,0.0030731587490427084,0.11644220352172852
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.182934935670346e-05,4.182934935670346e-05,1.4679244486615062e-08,1.4679244486615062e-08,0.00035080858553369725,0.00035080858553369725,0.10184121131896973
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,2.2900323529029265e-05,2.2900323529029265e-05,2.2900323529029265e-05,0.0,0.0,0.0,0.0,0.11499857902526855
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.351216870825738e-05,6.351216870825738e-05,8.416100172325969e-08,8.416100172325969e-08,0.0013233625604977591,0.0013233625604977591,0.09246301651000977
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,3.556433512130752e-05,3.556433512130752e-05,3.556433512130752e-05,0.0,0.0,0.0,0.0,0.10871243476867676
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,0,1.598449125594925e-05,1.598449125594925e-05,1.598449125594925e-05,0.0,0.0,0.0,0.0,0.14289069175720215
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.15110397338867188
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.808385246084072e-06,8.808385246084072e-06,8.915048965718597e-08,8.915048965718597e-08,0.010019683236457246,0.010019683236457246,0.11770892143249512
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,9.020282050187234e-06,9.020282050187234e-06,5.53791323909536e-09,5.53791323909536e-09,0.0006135634503608124,0.0006135634503608124,0.13704538345336914
