layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.402427324137534e-05,1.402427324137534e-05,2.1332016331143677e-07,2.1332016331143677e-07,0.014982880691143726,0.014982880691143726,1.4266703128814697
7,5,327680,4.07453604566399e-05,4.040168787469156e-05,4.040168787469156e-05,3.4367258194833994e-07,3.4367258194833994e-07,0.008434643308998749,0.008434643308998749,0.16376924514770508
14,5,327680,4.41105970821809e-05,4.396008989715483e-05,4.396008989715483e-05,1.505071850260706e-07,1.505071850260706e-07,0.003412041436339344,0.003412041436339344,0.17066526412963867
35,4,262144,1.3070159639028134e-05,1.304474426433444e-05,1.304474426433444e-05,2.5415374693693593e-08,2.5415374693693593e-08,0.0019445343741481202,0.0019445343741481202,0.15169525146484375
