layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4091440334595973e-05,1.4091440334595973e-05,1.4615307009080425e-07,1.4615307009080425e-07,0.010265293152892898,0.010265293152892898,1.4214341640472412
7,5,327680,4.07453604566399e-05,4.0378461562795565e-05,4.0378461562795565e-05,3.6689889384433763e-07,3.6689889384433763e-07,0.009004679053822125,0.009004679053822125,0.15332436561584473
14,5,327680,4.41105970821809e-05,4.394996140035801e-05,4.394996140035801e-05,1.606356818228933e-07,1.606356818228933e-07,0.0036416573895750857,0.0036416573895750857,0.16599678993225098
35,4,262144,1.3070159639028134e-05,1.3056906027486548e-05,1.3056906027486548e-05,1.3253611541585997e-08,1.3253611541585997e-08,0.0010140359343439132,0.0010140359343439132,0.14754319190979004
