gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9327188056195155e-05,1.9327188056195155e-05,2.5038389139808714e-08,2.5038389139808714e-08,0.0012938247291873982,0.0012938247291873982,1.3144972324371338
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,9.717128705233335e-06,9.717128705233335e-06,9.717128705233335e-06,0.0,0.0,0.0,0.0,0.04284405708312988
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.691978468443267e-05,1.691978468443267e-05,3.013374225702137e-07,3.013374225702137e-07,0.017498129372631083,0.017498129372631083,0.032405853271484375
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.040165989252273e-05,1.040165989252273e-05,2.582364686531946e-07,2.582364686531946e-07,0.024225044963261517,0.024225044963261517,0.031687021255493164
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.765972698805854e-05,4.765972698805854e-05,5.354086169973016e-07,5.354086169973016e-07,0.011109183743870104,0.011109183743870104,0.030089616775512695
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.505217632162385e-05,5.505217632162385e-05,4.5337219489738345e-07,4.5337219489738345e-07,0.008168051789677156,0.008168051789677156,0.027864694595336914
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.03492283821105957
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8686808440834284e-05,4.8686808440834284e-05,6.448535714298487e-07,6.448535714298487e-07,0.013071799025735934,0.013071799025735934,0.030189990997314453
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.8062204112065956e-05,3.8062204112065956e-05,2.0086008589714766e-07,2.0086008589714766e-07,0.0052494511379943334,0.0052494511379943334,0.030257225036621094
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.6324446632061154e-05,5.6324446632061154e-05,3.2352181733585894e-07,3.2352181733585894e-07,0.005711093022247696,0.005711093022247696,0.03198719024658203
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.175019421381876e-05,4.175019421381876e-05,9.383438737131655e-08,9.383438737131655e-08,0.002242479763734982,0.002242479763734982,0.03152155876159668
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2787851776229218e-05,2.2787851776229218e-05,1.124717528000474e-07,1.124717528000474e-07,0.0049113608660364206,0.0049113608660364206,0.03866863250732422
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.341624248307198e-05,6.341624248307198e-05,1.8008722690865397e-07,1.8008722690865397e-07,0.0028317235873502235,0.0028317235873502235,0.032250165939331055
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.547107189660892e-05,3.547107189660892e-05,9.326322469860315e-08,9.326322469860315e-08,0.0026223806625510827,0.0026223806625510827,0.03156924247741699
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5981589967850596e-05,1.5981589967850596e-05,2.901288098655641e-09,2.901288098655641e-09,0.00018150643972330451,0.00018150643972330451,0.04962611198425293
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.836929004639387e-05,1.836929004639387e-05,3.5015546018257737e-09,3.5015546018257737e-09,0.00019058369995531927,0.00019058369995531927,0.030569076538085938
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.850924132275395e-06,8.850924132275395e-06,4.661160346586257e-08,4.661160346586257e-08,0.005238709329216236,0.005238709329216236,0.032297372817993164
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,0,9.02581996342633e-06,9.02581996342633e-06,9.02581996342633e-06,0.0,0.0,0.0,0.0,0.03505063056945801
