gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.897231413749978e-05,1.897231413749978e-05,3.7991230783518404e-07,3.7991230783518404e-07,0.019631452169513317,0.019631452169513317,1.565101146697998
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.587617569195572e-06,9.587617569195572e-06,1.295111360377632e-07,1.295111360377632e-07,0.013328128088703059,0.013328128088703059,0.1149752140045166
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.541367055324372e-05,1.541367055324372e-05,1.8074515537591651e-06,1.8074515537591651e-06,0.10495550420748563,0.10495550420748563,0.08166050910949707
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.49506284086965e-06,9.49506284086965e-06,1.1648335203062743e-06,1.1648335203062743e-06,0.10927249954780781,0.10927249954780781,0.1295008659362793
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.6252942411229014e-05,4.6252942411229014e-05,1.9421931938268244e-06,1.9421931938268244e-06,0.040298531572615426,0.040298531572615426,0.05021524429321289
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.3652969654649496e-05,5.3652969654649496e-05,1.8525788618717343e-06,1.8525788618717343e-06,0.03337646255887939,0.03337646255887939,0.05392599105834961
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1770800483645871e-05,1.1770800483645871e-05,6.605914677493274e-07,6.605914677493274e-07,0.05313897834869473,0.05313897834869473,0.08164191246032715
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.767459904542193e-05,4.767459904542193e-05,1.6570629668422043e-06,1.6570629668422043e-06,0.0335902521676697,0.0335902521676697,0.06660819053649902
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.7411999073810875e-05,3.7411999073810875e-05,8.510651241522282e-07,8.510651241522282e-07,0.02224247174112976,0.02224247174112976,0.05526447296142578
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.5312830227194354e-05,5.5312830227194354e-05,1.3351382222026587e-06,1.3351382222026587e-06,0.023569039786401562,0.023569039786401562,0.06239724159240723
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.09415879403241e-05,4.09415879403241e-05,9.024406608659774e-07,9.024406608659774e-07,0.02156677287139392,0.02156677287139392,0.06894588470458984
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.156191476387903e-05,2.156191476387903e-05,1.338408765150234e-06,1.338408765150234e-06,0.05844497189979083,0.05844497189979083,0.08531928062438965
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.251064769458026e-05,6.251064769458026e-05,1.08568201540038e-06,1.08568201540038e-06,0.017071457116337264,0.017071457116337264,0.07084918022155762
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.4817392588593066e-05,3.4817392588593066e-05,7.469425327144563e-07,7.469425327144563e-07,0.021002572666315462,0.021002572666315462,0.0543210506439209
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.576340218889527e-05,1.576340218889527e-05,2.2108906705398113e-07,2.2108906705398113e-07,0.013831473489761159,0.013831473489761159,0.06754326820373535
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.8149930838262662e-05,1.8149930838262662e-05,2.228607627330348e-07,2.228607627330348e-07,0.012129934719390006,0.012129934719390006,0.06673574447631836
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.270879334304482e-06,8.270879334304482e-06,6.266564014367759e-07,6.266564014367759e-07,0.07043033262788788,0.07043033262788788,0.06886672973632812
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.549372068955563e-06,8.549372068955563e-06,4.764478944707662e-07,4.764478944707662e-07,0.052787214502548065,0.052787214502548065,0.08026409149169922
