layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4103780813456979e-05,1.4103780813456979e-05,1.3381259122979827e-07,1.3381259122979827e-07,0.009398540007874464,0.009398540007874464,1.474485158920288
7,5,327680,4.07453604566399e-05,4.06577019020915e-05,4.06577019020915e-05,8.765855454839902e-08,8.765855454839902e-08,0.0021513751152522713,0.0021513751152522713,0.16399478912353516
14,5,327680,4.41105970821809e-05,4.41072799731046e-05,4.41072799731046e-05,3.317109076302158e-09,3.317109076302158e-09,7.519982262135715e-05,7.519982262135715e-05,0.15848207473754883
35,4,262144,1.3070159639028134e-05,1.3053137308816076e-05,1.3053137308816076e-05,1.7022330212057568e-08,1.7022330212057568e-08,0.0013023812013150979,0.0013023812013150979,0.17285418510437012
