accepted_abs_delta,accepted_mse,accepted_rel_delta,candidate_count,chunks,device,elapsed_sec,elements,grad_clip,id,improved_chunks,initial_mse,log,lr,neighbor_candidates,optimizer_name,out,preset,raw_abs_delta,raw_best_mse,raw_rel_delta,restarts,result_dir,returncode,rotation_trick,scale_end,scale_start,stage,std,steps,strength,target_candidates,temp_end,temp_start,tensors,weight_decay
1.9182594357279438e-07,2.290974683367979e-05,0.008303588046683972,4,730,cuda:3,123.9535825252533,753664000,0.0,hard_lr05_steps50_c4,721,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lr05_steps50_c4/subprocess.log,0.5,2,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lr05_steps50_c4,tuned,1.9182594357279438e-07,2.290974683367979e-05,0.008303588046683972,1,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lr05_steps50_c4/20260516-042450_tuned,0,False,40.0,1.0,full,0.01,50,0.25,2,0.1,1.5,45,0.0
4.195682106703053e-08,2.3059615956185553e-05,0.0018161889439988318,8,730,cuda:7,157.5129132270813,753664000,0.0,hard_lion_lr005_steps50,723,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lion_lr005_steps50/subprocess.log,0.005,4,lion,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lion_lr005_steps50,tuned,4.195682106703053e-08,2.3059615956185553e-05,0.0018161889439988318,1,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_lion_lr005_steps50/20260516-042450_tuned,0,False,40.0,1.0,full,0.01,50,0.25,4,0.1,1.5,45,0.0
4.16781293334571e-08,2.3059894647919126e-05,0.0018041251881558596,8,730,cuda:6,260.9461736679077,753664000,0.0,steps_100,658,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_100/subprocess.log,0.05,4,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_100,tuned,4.16781293334571e-08,2.3059894647919126e-05,0.0018041251881558596,1,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_100/20260516-042450_tuned,0,False,40.0,1.0,full,0.01,100,0.25,4,0.1,1.5,45,0.0
2.7743699161954374e-08,2.307382907809063e-05,0.0012009441707480951,8,730,cuda:5,157.5905749797821,753664000,0.0,steps_50,530,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_50/subprocess.log,0.05,4,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_50,tuned,2.7743699161954374e-08,2.307382907809063e-05,0.0012009441707480951,1,runtime/gsvq_iquant_hparam/20260516-041814/full/steps_50/20260516-042613_tuned,0,False,40.0,1.0,full,0.01,50,0.25,4,0.1,1.5,45,0.0
1.7626050462041118e-08,2.3083946726790542e-05,0.0007629805395499719,8,730,cuda:7,212.20163488388062,753664000,0.0,hard_restart3_lr01,504,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_restart3_lr01/subprocess.log,0.1,4,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_restart3_lr01,tuned,1.7626050462041118e-08,2.3083946726790542e-05,0.0007629805395499719,3,runtime/gsvq_iquant_hparam/20260516-041814/full/hard_restart3_lr01/20260516-042727_tuned,0,False,40.0,1.0,full,0.01,20,0.25,4,0.1,1.5,45,0.0
1.5725801779848422e-08,2.3085846975472735e-05,0.0006807242923015675,4,730,cuda:5,82.88853049278259,753664000,0.0,cand_4_n2_t2,346,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/cand_4_n2_t2/subprocess.log,0.05,2,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/cand_4_n2_t2,tuned,1.5725801779848422e-08,2.3085846975472735e-05,0.0006807242923015675,1,runtime/gsvq_iquant_hparam/20260516-041814/full/cand_4_n2_t2/20260516-042450_tuned,0,False,40.0,1.0,full,0.01,20,0.25,2,0.1,1.5,45,0.0
7.224607385148969e-09,2.3094348169867434e-05,0.00031273227389361214,8,730,cuda:3,96.2688615322113,753664000,0.0,scale_0.5_20,188,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.5_20/subprocess.log,0.05,4,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.5_20,tuned,7.224607385148969e-09,2.3094348169867434e-05,0.00031273227389361214,1,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.5_20/20260516-042654_tuned,0,False,20.0,0.5,full,0.01,20,0.25,4,0.1,1.5,45,0.0
2.044409958889355e-09,2.3099528367293694e-05,8.849657028124179e-05,8,730,cuda:6,95.68517565727234,753664000,0.0,scale_0.1_10,85,2.3101572777252583e-05,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.1_10/subprocess.log,0.05,4,adamw,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.1_10,tuned,2.044409958889355e-09,2.3099528367293694e-05,8.849657028124179e-05,1,runtime/gsvq_iquant_hparam/20260516-041814/full/scale_0.1_10/20260516-042911_tuned,0,False,10.0,0.1,full,0.01,20,0.25,4,0.1,1.5,45,0.0
