gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.924134267028421e-05,1.924134267028421e-05,1.1088377505075186e-07,1.1088377505075186e-07,0.005729768373885551,0.005729768373885551,1.8541481494903564
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.704132025945e-06,9.704132025945e-06,1.2996679288335145e-08,1.2996679288335145e-08,0.001337502021696548,0.001337502021696548,0.06675124168395996
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5780493413330987e-05,1.5780493413330987e-05,1.440628693671897e-06,1.440628693671897e-06,0.0836547516892684,0.0836547516892684,0.11096024513244629
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.697174391476437e-06,9.697174391476437e-06,9.62721969699487e-07,9.62721969699487e-07,0.09031250746543716,0.09031250746543716,0.06896305084228516
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.714476381195709e-05,4.714476381195709e-05,1.0503717930987477e-06,1.0503717930987477e-06,0.021794145403100807,0.021794145403100807,0.07394146919250488
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.490562762133777e-05,5.490562762133777e-05,5.999208951834589e-07,5.999208951834589e-07,0.010808304957204277,0.010808304957204277,0.058760881423950195
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1946302947762888e-05,1.1946302947762888e-05,4.850890036323108e-07,4.850890036323108e-07,0.03902129427894584,0.03902129427894584,0.0769643783569336
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.862252535531297e-05,4.862252535531297e-05,7.091366569511592e-07,7.091366569511592e-07,0.014374878688961742,0.014374878688961742,0.0654909610748291
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.810832276940346e-05,3.810832276940346e-05,1.54741428559646e-07,1.54741428559646e-07,0.004044146275349362,0.004044146275349362,0.06501626968383789
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.627952123177238e-05,5.627952123177238e-05,3.684472176246345e-07,3.684472176246345e-07,0.006504155889610838,0.006504155889610838,0.06174802780151367
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.158234878559597e-05,4.158234878559597e-05,2.616798155941069e-07,2.616798155941069e-07,0.00625369555326861,0.00625369555326861,0.06311607360839844
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2306367100100033e-05,2.2306367100100033e-05,5.939564289292321e-07,5.939564289292321e-07,0.0259365955322121,0.0259365955322121,0.06147146224975586
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,0,6.359632970998064e-05,6.359632970998064e-05,6.359632970998064e-05,0.0,0.0,0.0,0.0,0.0610806941986084
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.539590034051798e-05,3.539590034051798e-05,1.6843478078953922e-07,1.6843478078953922e-07,0.00473605875703903,0.00473605875703903,0.057239532470703125
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5952173271216452e-05,1.5952173271216452e-05,3.231798473279923e-08,3.231798473279923e-08,0.0020218338022344523,0.0020218338022344523,0.06015753746032715
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.0697181224822998
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.422424798482098e-06,8.422424798482098e-06,4.7511093725916e-07,4.7511093725916e-07,0.05339803641930282,0.05339803641930282,0.074554443359375
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.712147973710671e-06,8.712147973710671e-06,3.1367198971565813e-07,3.1367198971565813e-07,0.03475274168847744,0.03475274168847744,0.0723874568939209
