layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4211127108865185e-05,1.4211127108865185e-05,2.6466295821592212e-08,2.6466295821592212e-08,0.0018589023488253253,0.0018589023488253253,1.505927562713623
7,5,327680,4.07453604566399e-05,4.0635213372297586e-05,4.0635213372297586e-05,1.1014708434231579e-07,1.1014708434231579e-07,0.0027033037162484132,0.0027033037162484132,0.1412796974182129
14,5,327680,4.41105970821809e-05,4.408145832712762e-05,4.408145832712762e-05,2.913875505328043e-08,2.913875505328043e-08,0.000660584008849235,0.000660584008849235,0.16514158248901367
35,4,262144,1.3070159639028134e-05,1.3060585843049921e-05,1.3060585843049921e-05,9.573795978212729e-09,9.573795978212729e-09,0.0007324926582858948,0.0007324926582858948,0.1412506103515625
