gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,1,3.533776995793328e-05,3.53376441987501e-05,3.53376441987501e-05,1.2575918317781973e-10,1.2575918317781973e-10,3.5587753083322956e-06,3.5587753083322956e-06,1.8868260383605957
blk.15.attn_k.weight,model.layers.15.self_attn.k_proj.weight,15,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.010935783502646e-05,5.009191809222102e-05,5.009191809222102e-05,1.7439742805438964e-08,1.7439742805438964e-08,0.00034803365197485283,0.00034803365197485283,0.17356300354003906
blk.15.attn_q.weight,model.layers.15.self_attn.q_proj.weight,15,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,6,5.205719207879156e-05,5.2045682605239565e-05,5.2045682605239565e-05,1.1509473551993342e-08,1.1509473551993342e-08,0.00022109286137779176,0.00022109286137779176,0.6557443141937256
blk.15.ffn_down.weight,model.layers.15.mlp.down_proj.weight,15,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,0,1.0295365868124033e-05,1.0295365868124033e-05,1.0295365868124033e-05,0.0,0.0,0.0,0.0,2.135117769241333
blk.15.ffn_gate.weight,model.layers.15.mlp.gate_proj.weight,15,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,6,3.5064022200745774e-05,3.505956364709786e-05,3.505956364709786e-05,4.458553647915427e-09,4.458553647915427e-09,0.00012715465505895663,0.00012715465505895663,1.9806983470916748
blk.15.ffn_up.weight,model.layers.15.mlp.up_proj.weight,15,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,3,3.46126077745698e-05,3.4611733281053605e-05,3.4611733281053605e-05,8.744935161954042e-10,8.744935161954042e-10,2.526517279168727e-05,2.526517279168727e-05,1.8832440376281738
blk.16.attn_k.weight,model.layers.16.self_attn.k_proj.weight,16,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,0,1.7642134116613307e-05,1.7642134116613307e-05,1.7642134116613307e-05,0.0,0.0,0.0,0.0,0.307664155960083
blk.16.attn_q.weight,model.layers.16.self_attn.q_proj.weight,16,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,0,1.8396731138636824e-05,1.8396731138636824e-05,1.8396731138636824e-05,0.0,0.0,0.0,0.0,1.0829975605010986
blk.16.ffn_gate.weight,model.layers.16.mlp.gate_proj.weight,16,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,1.1117500769997654e-05,1.1117500769997654e-05,1.1117500769997654e-05,0.0,0.0,0.0,0.0,2.163895606994629
blk.16.ffn_up.weight,model.layers.16.mlp.up_proj.weight,16,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,1.0314802191140571e-05,1.0314802191140571e-05,1.0314802191140571e-05,0.0,0.0,0.0,0.0,2.165055990219116
blk.17.attn_k.weight,model.layers.17.self_attn.k_proj.weight,17,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,2,4.426324085216038e-05,4.424779035616666e-05,4.424779035616666e-05,1.5450495993718505e-08,1.5450495993718505e-08,0.000349059302849588,0.000349059302849588,0.1725161075592041
blk.17.attn_q.weight,model.layers.17.self_attn.q_proj.weight,17,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,6,5.1486093070707284e-05,5.147905321791768e-05,5.147905321791768e-05,7.0398527896018185e-09,7.0398527896018185e-09,0.00013673309372948134,0.00013673309372948134,0.8096258640289307
blk.17.ffn_down.weight,model.layers.17.mlp.down_proj.weight,17,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,1,1.0050033061385252e-05,1.0049844077959852e-05,1.0049844077959852e-05,1.8898342540024226e-10,1.8898342540024226e-10,1.8804259075163044e-05,1.8804259075163044e-05,2.1330361366271973
blk.17.ffn_gate.weight,model.layers.17.mlp.gate_proj.weight,17,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,3,3.579558282294066e-05,3.579411981933701e-05,3.579411981933701e-05,1.4630036036461318e-09,1.4630036036461318e-09,4.087106531782806e-05,4.087106531782806e-05,1.911836862564087
blk.17.ffn_up.weight,model.layers.17.mlp.up_proj.weight,17,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,0,3.4363610565809435e-05,3.4363610565809435e-05,3.4363610565809435e-05,0.0,0.0,0.0,0.0,1.8807969093322754
blk.18.attn_k.weight,model.layers.18.self_attn.k_proj.weight,18,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,2,4.539283545454964e-05,4.537415588856675e-05,4.537415588856675e-05,1.8679565982891754e-08,1.8679565982891754e-08,0.00041150912464137633,0.00041150912464137633,0.17226743698120117
blk.18.attn_q.weight,model.layers.18.self_attn.q_proj.weight,18,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,5,4.8200787205132656e-05,4.819361092813779e-05,4.819361092813779e-05,7.176276994867758e-09,7.176276994867758e-09,0.0001488829832659578,0.0001488829832659578,0.6717698574066162
blk.18.ffn_down.weight,model.layers.18.mlp.down_proj.weight,18,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,0,1.0062277866190446e-05,1.0062277866190446e-05,1.0062277866190446e-05,0.0,0.0,0.0,0.0,2.1581687927246094
blk.18.ffn_gate.weight,model.layers.18.mlp.gate_proj.weight,18,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,2,3.5093669468647264e-05,3.509174080375631e-05,3.509174080375631e-05,1.928664890953871e-09,1.928664890953871e-09,5.4957629685232636e-05,5.4957629685232636e-05,1.875838279724121
blk.18.ffn_up.weight,model.layers.18.mlp.up_proj.weight,18,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,1,3.4372479651785015e-05,3.4372209598873985e-05,3.4372209598873985e-05,2.700529110296929e-10,2.700529110296929e-10,7.856660728742875e-06,7.856660728742875e-06,1.8822193145751953
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,0,1.5979162708390503e-05,1.5979162708390503e-05,1.5979162708390503e-05,0.0,0.0,0.0,0.0,0.20920372009277344
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,0,1.724387120702886e-05,1.724387120702886e-05,1.724387120702886e-05,0.0,0.0,0.0,0.0,0.7990560531616211
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,3,1.2492794581033338e-05,1.2491188777187888e-05,1.2491188777187888e-05,1.6058038454499433e-09,1.6058038454499433e-09,0.0001285384014788723,0.0001285384014788723,2.152813196182251
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,0,1.3007532432215827e-05,1.3007532432215827e-05,1.3007532432215827e-05,0.0,0.0,0.0,0.0,2.1485512256622314
