gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,23,3.7451252252427176e-05,3.742979706179253e-05,3.742979706179253e-05,2.145519063464791e-08,2.145519063464791e-08,0.0005728831305836354,0.0005728831305836354,5.453056335449219
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,22,3.533776995793328e-05,3.533211512197005e-05,3.533211512197005e-05,5.6548359632293144e-09,5.6548359632293144e-09,0.00016002243406872967,0.00016002243406872967,5.509441137313843
blk.15.attn_k.weight,model.layers.15.self_attn.k_proj.weight,15,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,5.010935783502646e-05,4.9999391194432974e-05,4.9999391194432974e-05,1.099666405934854e-07,1.099666405934854e-07,0.0021945330242611628,0.0021945330242611628,0.4932389259338379
blk.15.attn_q.weight,model.layers.15.self_attn.q_proj.weight,15,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,5.205719207879156e-05,5.202237916819285e-05,5.202237916819285e-05,3.481291059870544e-08,3.481291059870544e-08,0.0006687435339580762,0.0006687435339580762,1.9025378227233887
blk.15.ffn_down.weight,model.layers.15.mlp.down_proj.weight,15,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,4,1.0295365868124033e-05,1.0294913418443972e-05,1.0294913418443972e-05,4.524496800607542e-10,4.524496800607542e-10,4.394692581655645e-05,4.394692581655645e-05,6.344883441925049
blk.15.ffn_gate.weight,model.layers.15.mlp.gate_proj.weight,15,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,24,3.5064022200745774e-05,3.504704639597453e-05,3.504704639597453e-05,1.6975804771242884e-08,1.6975804771242884e-08,0.0004841374065432182,0.0004841374065432182,5.524867534637451
blk.15.ffn_up.weight,model.layers.15.mlp.up_proj.weight,15,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,22,3.46126077745698e-05,3.460576305147506e-05,3.460576305147506e-05,6.844723094742548e-09,6.844723094742548e-09,0.0001977523086189255,0.0001977523086189255,5.474238634109497
blk.16.attn_k.weight,model.layers.16.self_attn.k_proj.weight,16,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,3,1.7642134116613307e-05,1.763166656019166e-05,1.763166656019166e-05,1.0467556421647696e-08,1.0467556421647696e-08,0.0005933271084131806,0.0005933271084131806,0.613610029220581
blk.16.attn_q.weight,model.layers.16.self_attn.q_proj.weight,16,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.8396731138636824e-05,1.838268908613827e-05,1.838268908613827e-05,1.4042052498554981e-08,1.4042052498554981e-08,0.0007632906298806452,0.0007632906298806452,2.369290828704834
blk.16.ffn_gate.weight,model.layers.16.mlp.gate_proj.weight,16,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,15,1.1117500769997654e-05,1.1115023153251968e-05,1.1115023153251968e-05,2.477616745685972e-09,2.477616745685972e-09,0.0002228573486922722,0.0002228573486922722,6.310639142990112
blk.16.ffn_up.weight,model.layers.16.mlp.up_proj.weight,16,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,6,1.0314802191140571e-05,1.0314477338780354e-05,1.0314477338780354e-05,3.248523602166067e-10,3.248523602166067e-10,3.1493804165786504e-05,3.1493804165786504e-05,6.272179126739502
blk.17.attn_k.weight,model.layers.17.self_attn.k_proj.weight,17,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,4.426324085216038e-05,4.4156106014270335e-05,4.4156106014270335e-05,1.0713483789004385e-07,1.0713483789004385e-07,0.002420402027223338,0.002420402027223338,0.4946744441986084
blk.17.attn_q.weight,model.layers.17.self_attn.q_proj.weight,17,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,5.1486093070707284e-05,5.145152463228442e-05,5.145152463228442e-05,3.456843842286481e-08,3.456843842286481e-08,0.000671413120731282,0.000671413120731282,1.9477272033691406
blk.17.ffn_down.weight,model.layers.17.mlp.down_proj.weight,17,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,3,1.0050033061385252e-05,1.0049370125910316e-05,1.0049370125910316e-05,6.629354749362041e-10,6.629354749362041e-10,6.596351184986331e-05,6.596351184986331e-05,6.289958477020264
