gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.8981982066179626e-05,1.8981982066179626e-05,3.702443791553378e-07,3.702443791553378e-07,0.019131875094640014,0.019131875094640014,1.4700400829315186
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.606439562048763e-06,9.606439562048763e-06,1.1068914318457246e-07,1.1068914318457246e-07,0.011391136882334266,0.011391136882334266,0.11936593055725098
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.540101584396325e-05,1.540101584396325e-05,1.8201062630396336e-06,1.8201062630396336e-06,0.10569034071824486,0.10569034071824486,0.09141421318054199
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.5008854259504e-06,9.5008854259504e-06,1.159010935225524e-06,1.159010935225524e-06,0.10872628550561912,0.10872628550561912,0.06683540344238281
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.627380258170888e-05,4.627380258170888e-05,1.9213330233469605e-06,1.9213330233469605e-06,0.039865704271312516,0.039865704271312516,0.1096198558807373
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.371531005948782e-05,5.371531005948782e-05,1.7902384570334107e-06,1.7902384570334107e-06,0.03225332430505657,0.03225332430505657,0.0581667423248291
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1824959983641747e-05,1.1824959983641747e-05,6.064319677534513e-07,6.064319677534513e-07,0.04878230612665948,0.04878230612665948,0.06830406188964844
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.7686611651442945e-05,4.7686611651442945e-05,1.6450503608211875e-06,1.6450503608211875e-06,0.033346745147410976,0.033346745147410976,0.06234288215637207
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.744092828128487e-05,3.744092828128487e-05,8.221359166782349e-07,8.221359166782349e-07,0.021486410822319883,0.021486410822319883,0.06152033805847168
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.539586709346622e-05,5.539586709346622e-05,1.2521013559307903e-06,1.2521013559307903e-06,0.022103199641647843,0.022103199641647843,0.06315445899963379
