gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.9320097635500133e-05,1.9320097635500133e-05,3.212880983483046e-08,3.212880983483046e-08,0.0016602125820295687,0.0016602125820295687,1.3113679885864258
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.716266504256055e-06,9.716266504256055e-06,8.62200977280736e-10,8.62200977280736e-10,8.873001515523635e-05,8.873001515523635e-05,0.030282020568847656
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.681700632616412e-05,1.681700632616412e-05,4.041157808387652e-07,4.041157808387652e-07,0.02346628624591388,0.02346628624591388,0.03679299354553223
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,1.0434694559080526e-05,1.0434694559080526e-05,2.252018020953983e-07,2.252018020953983e-07,0.021126078009125752,0.021126078009125752,0.051244497299194336
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.769980296259746e-05,4.769980296259746e-05,4.953326424583793e-07,4.953326424583793e-07,0.01027764807049152,0.01027764807049152,0.03658747673034668
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.5252923630177975e-05,5.5252923630177975e-05,2.5262488634325564e-07,2.5262488634325564e-07,0.0045513447411128964,0.0045513447411128964,0.03365325927734375
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,1.2431391951395199e-05,1.2431391951395199e-05,1.2431391951395199e-05,0.0,0.0,0.0,0.0,0.0394747257232666
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.9222879169974476e-05,4.9222879169974476e-05,1.087828422896564e-07,1.087828422896564e-07,0.0022051323197384344,0.0022051323197384344,0.02882862091064453
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.816592288785614e-05,3.816592288785614e-05,9.714131010696292e-08,9.714131010696292e-08,0.002538774981647553,0.002538774981647553,0.02823185920715332
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.634446642943658e-05,5.634446642943658e-05,3.0350201996043324e-07,3.0350201996043324e-07,0.005357685867085386,0.005357685867085386,0.02744317054748535
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.180008181720041e-05,4.180008181720041e-05,4.394678398966789e-08,4.394678398966789e-08,0.0010502522213747367,0.0010502522213747367,0.029355525970458984
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,0,2.2900323529029265e-05,2.2900323529029265e-05,2.2900323529029265e-05,0.0,0.0,0.0,0.0,0.03572797775268555
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.3551269704476e-05,6.3551269704476e-05,4.5060005504637957e-08,4.5060005504637957e-08,0.0007085315412088374,0.0007085315412088374,0.0297849178314209
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.5563880373956636e-05,3.5563880373956636e-05,4.547473508864641e-10,4.547473508864641e-10,1.2786611905870077e-05,1.2786611905870077e-05,0.03038811683654785
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.597949449205771e-05,1.597949449205771e-05,4.996763891540468e-09,4.996763891540468e-09,0.00031260074603129626,0.00031260074603129626,0.0364224910736084
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,0,1.8372791600995697e-05,1.8372791600995697e-05,1.8372791600995697e-05,0.0,0.0,0.0,0.0,0.03571820259094238
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.788709237705916e-06,8.788709237705916e-06,1.088264980353415e-07,1.088264980353415e-07,0.01223108299505752,0.01223108299505752,0.035018205642700195
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,9.015184332383797e-06,9.015184332383797e-06,1.0635631042532623e-08,1.0635631042532623e-08,0.0011783562142419675,0.0011783562142419675,0.04865694046020508
