gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.916872861329466e-05,1.916872861329466e-05,1.8349783204030246e-07,1.8349783204030246e-07,0.009482001079236873,0.009482001079236873,1.552483320236206
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.652441804064438e-06,9.652441804064438e-06,6.468690116889775e-08,6.468690116889775e-08,0.006656997466140326,0.006656997466140326,0.11535525321960449
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.563283512950875e-05,1.563283512950875e-05,1.5882869774941355e-06,1.5882869774941355e-06,0.09222900619514604,0.09222900619514604,0.11747002601623535
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.692595995147713e-06,9.692595995147713e-06,9.67300366028212e-07,9.67300366028212e-07,0.09074200473010098,0.09074200473010098,0.11721181869506836
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.725178223452531e-05,4.725178223452531e-05,9.433533705305308e-07,9.433533705305308e-07,0.01957362208213332,0.01957362208213332,0.09289813041687012
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.463320849230513e-05,5.463320849230513e-05,8.723400242161006e-07,8.723400242161006e-07,0.01571626706754278,0.01571626706754278,0.10788679122924805
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.2009446436422877e-05,1.2009446436422877e-05,4.219455149723217e-07,4.219455149723217e-07,0.03394193639956513,0.03394193639956513,0.06932854652404785
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.8461944970767945e-05,4.8461944970767945e-05,8.697170414961874e-07,8.697170414961874e-07,0.017629996761105896,0.017629996761105896,0.07505488395690918
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.801702041528188e-05,3.801702041528188e-05,2.4604378268122673e-07,2.4604378268122673e-07,0.00643032093321801,0.00643032093321801,0.06223464012145996
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.607957791653462e-05,5.607957791653462e-05,5.68390532862395e-07,5.68390532862395e-07,0.01003373198405397,0.01003373198405397,0.05535531044006348
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.1413506551180035e-05,4.1413506551180035e-05,4.305220500100404e-07,4.305220500100404e-07,0.010288733288883089,0.010288733288883089,0.06650495529174805
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.2130145225673914e-05,2.2130145225673914e-05,7.701783033553511e-07,7.701783033553511e-07,0.033631765174804,0.033631765174804,0.12444472312927246
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.356008816510439e-05,6.356008816510439e-05,3.6241544876247644e-08,3.6241544876247644e-08,0.0005698684977815629,0.0005698684977815629,0.0673973560333252
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.5449160350253806e-05,3.5449160350253806e-05,1.1517477105371654e-07,1.1517477105371654e-07,0.0032384907706235265,0.0032384907706235265,0.0590207576751709
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5908488421700895e-05,1.5908488421700895e-05,7.600283424835652e-08,7.600283424835652e-08,0.004754785937905225,0.004754785937905225,0.07551884651184082
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.8324650227441452e-05,1.8324650227441452e-05,4.814137355424464e-08,4.814137355424464e-08,0.0026202536119571324,0.0026202536119571324,0.08222198486328125
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.427532520727254e-06,8.427532520727254e-06,4.700032150140032e-07,4.700032150140032e-07,0.05282397609553934,0.05282397609553934,0.07752275466918945
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.695495125721209e-06,8.695495125721209e-06,3.3032483770512044e-07,3.3032483770512044e-07,0.0365977649724496,0.0365977649724496,0.20636630058288574
