gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.0.attn_k.weight,model.layers.0.self_attn.k_proj.weight,0,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.9352226445334964e-05,1.8998714949702844e-05,1.8998714949702844e-05,3.535114956321195e-07,3.535114956321195e-07,0.018267226080197957,0.018267226080197957,1.841843843460083
blk.0.attn_q.weight,model.layers.0.self_attn.q_proj.weight,0,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,9.717128705233335e-06,9.621655408409424e-06,9.621655408409424e-06,9.547329682391137e-08,9.547329682391137e-08,0.009825258028381625,0.009825258028381625,0.10625576972961426
blk.0.ffn_gate.weight,model.layers.0.mlp.gate_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.7221122107002884e-05,1.5438512491527945e-05,1.5438512491527945e-05,1.7826096154749393e-06,1.7826096154749393e-06,0.10351297693604124,0.10351297693604124,0.06399369239807129
blk.0.ffn_up.weight,model.layers.0.mlp.up_proj.weight,0,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,1.0659896361175925e-05,9.581305675965268e-06,9.581305675965268e-06,1.0785906852106564e-06,1.0785906852106564e-06,0.10118209864956641,0.10118209864956641,0.06988692283630371
blk.7.attn_k.weight,model.layers.7.self_attn.k_proj.weight,7,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,4.819513560505584e-05,4.618072125595063e-05,4.618072125595063e-05,2.014414349105209e-06,2.014414349105209e-06,0.041797047021772255,0.041797047021772255,0.05356001853942871
blk.7.attn_q.weight,model.layers.7.self_attn.q_proj.weight,7,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,5.550554851652123e-05,5.3534149628831074e-05,5.3534149628831074e-05,1.9713988876901567e-06,1.9713988876901567e-06,0.035517149913460805,0.035517149913460805,0.057617902755737305
blk.7.ffn_down.weight,model.layers.7.mlp.down_proj.weight,7,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,1.2431391951395199e-05,1.1856313903990667e-05,1.1856313903990667e-05,5.750780474045314e-07,5.750780474045314e-07,0.04626014927797279,0.04626014927797279,0.07534360885620117
blk.7.ffn_gate.weight,model.layers.7.mlp.gate_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,4.933166201226413e-05,4.765874473378062e-05,4.765874473378062e-05,1.67291727848351e-06,1.67291727848351e-06,0.03391163423741153,0.03391163423741153,0.06706809997558594
blk.7.ffn_up.weight,model.layers.7.mlp.up_proj.weight,7,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.8263064197963104e-05,3.741243199328892e-05,3.741243199328892e-05,8.506322046741843e-07,8.506322046741843e-07,0.02223115744921095,0.02223115744921095,0.055788278579711914
blk.14.attn_k.weight,model.layers.14.self_attn.k_proj.weight,14,IQ2_XS,2.3125,"[1024, 2560]",8192,8,1,1,5.664796844939701e-05,5.522556239156984e-05,5.522556239156984e-05,1.4224060578271747e-06,1.4224060578271747e-06,0.025109568741159605,0.025109568741159605,0.06281471252441406
blk.14.attn_q.weight,model.layers.14.self_attn.q_proj.weight,14,IQ2_XS,2.3125,"[4096, 2560]",8192,8,1,1,4.1844028601190075e-05,4.088253263034858e-05,4.088253263034858e-05,9.614959708414972e-07,9.614959708414972e-07,0.02297809276457075,0.02297809276457075,0.06764411926269531
blk.14.ffn_down.weight,model.layers.14.mlp.down_proj.weight,14,IQ3_S,3.44,"[2560, 9728]",8192,8,1,1,2.2900323529029265e-05,2.1642703359248117e-05,2.1642703359248117e-05,1.2576201697811484e-06,1.2576201697811484e-06,0.05491713548007059,0.05491713548007059,0.09528684616088867
blk.14.ffn_gate.weight,model.layers.14.mlp.gate_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,6.359632970998064e-05,6.248560384847224e-05,6.248560384847224e-05,1.1107258615083992e-06,1.1107258615083992e-06,0.01746525100699459,0.01746525100699459,0.054259538650512695
blk.14.ffn_up.weight,model.layers.14.mlp.up_proj.weight,14,IQ2_S,2.5,"[9728, 2560]",8192,8,1,1,3.556433512130752e-05,3.480513987597078e-05,3.480513987597078e-05,7.591952453367412e-07,7.591952453367412e-07,0.021347095137507224,0.021347095137507224,0.054717063903808594
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",8192,8,1,1,1.598449125594925e-05,1.5781706679263152e-05,1.5781706679263152e-05,2.0278457668609917e-07,2.0278457668609917e-07,0.012686332860961401,0.012686332860961401,0.07862520217895508
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",8192,8,1,1,1.8372791600995697e-05,1.817065458453726e-05,1.817065458453726e-05,2.0213701645843685e-07,2.0213701645843685e-07,0.011001976229212887,0.011001976229212887,0.07906818389892578
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,8.897535735741258e-06,8.343988156411797e-06,8.343988156411797e-06,5.535475793294609e-07,5.535475793294609e-07,0.06221358315042997,0.06221358315042997,0.0904531478881836
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",8192,8,1,1,9.02581996342633e-06,8.614339094492607e-06,8.614339094492607e-06,4.114808689337224e-07,4.114808689337224e-07,0.04558930607979005,0.04558930607979005,0.08257555961608887
