layer,tensors,elements,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
0,4,262144,1.4237593404686777e-05,1.4058764008950675e-05,1.4058764008950675e-05,1.7882939573610201e-07,1.7882939573610201e-07,0.012560366815731258,0.012560366815731258,1.440417766571045
7,5,327680,4.07453604566399e-05,4.053502707392909e-05,4.053502707392909e-05,2.1033338271081448e-07,2.1033338271081448e-07,0.005162143133686239,0.005162143133686239,0.1734166145324707
14,5,327680,4.41105970821809e-05,4.40351665019989e-05,4.40351665019989e-05,7.543058018199828e-08,7.543058018199828e-08,0.0017100330798394368,0.0017100330798394368,0.1634964942932129
35,4,262144,1.3070159639028134e-05,1.3041542388236849e-05,1.3041542388236849e-05,2.8617250791285187e-08,2.8617250791285187e-08,0.002189510425399295,0.002189510425399295,0.23783326148986816
